ID,Closeness_Centrality,Essentiality
36310,0.4918756268806419,0
34392,0.4918756268806419,0
34494,0.4914155922239294,0
32044,0.4912843117611701,1
36918,0.4912843117611701,1
35101,0.4912843117611701,1
33074,0.4912515026045145,1
31384,0.4912515026045145,0
33730,0.4912186978297161,0
32129,0.4912186978297161,0
35681,0.4911531014221806,0
35993,0.4910875225315441,1
35145,0.4910547396528705,0
36728,0.4907271514342895,0
33200,0.4907271514342895,1
34908,0.4907271514342895,0
31965,0.4905962384953982,1
33822,0.4904653953860515,1
31320,0.4904653953860515,1
35487,0.4904326955130342,0
33340,0.4904,0
36269,0.4902692615302585,1
33181,0.4902039184326269,0
32028,0.4901712534150729,1
34517,0.490138592750533,1
33232,0.4900732844770153,1
31638,0.4900732844770153,1
33874,0.4898122253296045,0
36639,0.4898122253296045,0
32751,0.4897470039946737,1
36830,0.4897470039946737,0
31986,0.4896818000266276,0
35831,0.4896818000266276,0
35959,0.4896492045530187,0
34455,0.4896166134185303,1
33405,0.48955144416345,0
35476,0.489518866041126,1
31957,0.4894862922544583,1
33320,0.4894211576846307,0
31859,0.4893560404470463,0
34997,0.4892583970734951,1
36030,0.4891933231362639,1
36525,0.4891933231362639,0
36005,0.4890307140007978,0
36210,0.4889982051452503,0
33728,0.4889332003988036,1
32996,0.4889332003988036,0
35375,0.488900704506181,1
32296,0.488900704506181,0
31351,0.4887707641196013,1
35049,0.488705819824608,0
36193,0.4886733541486747,1
32835,0.488608435735636,1
31358,0.4885435345686392,0
31040,0.488511090450259,0
35141,0.488511090450259,0
32241,0.488511090450259,1
35413,0.4883489344752041,1
31226,0.4882516925527678,0
33667,0.4881868861162729,1
36856,0.4880249452663703,0
31182,0.4879925699880589,1
33115,0.4879925699880589,1
34745,0.4879601990049751,0
31229,0.4878954699210718,0
35097,0.4877337223179949,1
34479,0.4877013856659816,0
34248,0.4877013856659816,1
36242,0.4876690533015115,0
30951,0.4876367252237322,0
34127,0.4876367252237322,0
36749,0.487604401431791,1
31352,0.487572081924836,0
32417,0.4875397667020148,1
35603,0.4875074557624759,0
33991,0.4874428467298389,1
31543,0.4874105486350384,1
36201,0.4874105486350384,0
36838,0.4873459652842189,1
34599,0.4873136800264988,1
34293,0.4872813990461049,0
33226,0.4872813990461049,0
36095,0.4872168499138958,0
33519,0.4870878029400079,0
36611,0.4870878029400079,0
35972,0.4870555518771105,0
35708,0.4870233050847458,1
32561,0.4869265903223671,1
35835,0.4868621351512344,0
35850,0.4867654843832715,1
33726,0.4867332759875604,1
35620,0.4867010718539102,1
31245,0.4866688719814753,0
32023,0.4866688719814753,0
34902,0.4865722979230057,0
32117,0.4865401150869766,1
36625,0.4865079365079365,0
33839,0.4865079365079365,0
34091,0.4864757621850407,0
31755,0.4864114263043047,0
35746,0.4863792647447765,0
31160,0.4863149543831813,0
35743,0.4862506610259122,0
30927,0.4862506610259122,1
31742,0.4862506610259122,0
33895,0.4861542528583702,0
36759,0.4861542528583702,1
35170,0.4860900019824225,0
34449,0.4860900019824225,1
32493,0.486057882912647,1
35446,0.486057882912647,1
36075,0.4859936575052854,0
35819,0.4858652575957728,1
31222,0.4858010830801743,1
32289,0.4857690021792247,1
31016,0.4857369255150555,0
113164,0.4857048530868273,0
33044,0.4856727848937013,0
34487,0.4856407209348385,0
33817,0.4856086612094006,0
31138,0.4854484260542467,1
35376,0.4853843615968327,1
35137,0.4853843615968327,0
33414,0.4853843615968327,0
32052,0.4853203140463152,0
31058,0.4853203140463152,0
31914,0.4853203140463152,1
33814,0.4852882966090513,1
33404,0.4852882966090513,1
32183,0.4852882966090513,0
34133,0.4852242744063325,0
34724,0.4852242744063325,1
31612,0.4851922696392058,0
34950,0.4851922696392058,0
33027,0.4851282727692409,0
31879,0.4850642927794263,0
33224,0.4850323091124884,1
31559,0.4849363834135408,0
36302,0.4849363834135408,0
32391,0.4848085414881697,0
33639,0.4847446457990115,0
36698,0.4846169049344489,0
36490,0.4846169049344489,1
36600,0.4845211434593597,1
35040,0.4844892313771982,0
31828,0.4844573234984194,1
36099,0.4843297340005267,1
32364,0.4842978471262097,1
33102,0.4842659644502962,0
35976,0.4840747565148723,1
36473,0.4840747565148723,0
31109,0.4839792091584973,1
32891,0.4839473684210526,0
35456,0.4839155318729031,1
33453,0.4838836995132219,0
35441,0.4838836995132219,0
36568,0.4838200473559589,0
34099,0.4838200473559589,1
31601,0.4837564119426542,0
34398,0.4837246005129216,0
36299,0.4836927932667017,1
36362,0.4836609902031691,1
