ID,Closeness_Centrality
33726,0.4868804664723032
32023,0.4868482077784403
31245,0.4868159533589505
35850,0.4866869784077361
33839,0.4865902920336402
36625,0.4865902920336402
32117,0.4865580717785723
34091,0.4864614366103939
35746,0.4864614366103939
35743,0.4864292334171852
31755,0.4864292334171852
30927,0.4863326494142564
36759,0.4863326494142564
31742,0.4863326494142564
33895,0.486300463269358
35620,0.4862682813844219
32493,0.4862361037586024
35446,0.4862039303910541
34449,0.48613959642739
35819,0.4860431273978039
34902,0.4860431273978039
31160,0.4860109795621403
31222,0.4859466966470471
113164,0.4858503041523406
34487,0.4858181818181818
31016,0.4857218402961396
36075,0.4856897349461299
32289,0.4856897349461299
31138,0.4855934443563309
35170,0.4855613559770039
35137,0.4854651162790697
31914,0.4854651162790697
33814,0.485433044856973
33817,0.4854009776720835
33404,0.4853689147235616
32183,0.4853048015322634
31058,0.4853048015322634
32052,0.4852727512878087
33414,0.4852727512878087
31612,0.4852727512878087
31879,0.4852407052763653
34950,0.4852086634970945
33224,0.4851766259491581
35376,0.4851445926317179
34724,0.4851445926317179
34133,0.4851445926317179
33027,0.4851445926317179
36302,0.484984489472642
33044,0.4849524815205913
36490,0.484792505113149
36698,0.484792505113149
33639,0.4846965699208443
32391,0.4846326342171217
31828,0.4846006726901009
36600,0.4845367622815694
35040,0.4844728687281598
32364,0.4843451321600422
33102,0.4843132085420511
36099,0.4842493739290892
36473,0.4841855561412757
32891,0.4841217551719594
35976,0.4840579710144927
35441,0.4839942036622316
35456,0.4839942036622316
31109,0.4838985841290747
36568,0.4838667193467668
33453,0.4838667193467668
36299,0.4838030023702923
34099,0.4837711501744683
34385,0.4837393021724819
32354,0.4837074583635047
36169,0.4836756187467088
34398,0.4836437833212664
31215,0.4836119520863499
33121,0.4836119520863499
31601,0.4835801250411319
36362,0.4835483021847854
32691,0.4835164835164835
31916,0.4834528587407066
36346,0.483421052631579
34644,0.483421052631579
35577,0.483421052631579
31919,0.483421052631579
35927,0.4832303038274365
35402,0.4832303038274365
34213,0.4831985269941474
31195,0.4831667543398211
35046,0.4831667543398211
33938,0.4831349858636333
31788,0.48310322156476
35797,0.4830079537237888
33383,0.4829762061259366
36925,0.4829762061259366
33349,0.4829444627012816
33739,0.482912723449001
36861,0.4828809883682723
33671,0.4828809883682723
34440,0.4828175307181812
36776,0.4828175307181812
32415,0.4828175307181812
34323,0.4827858081471747
31467,0.4827858081471747
31133,0.482754089744432
32038,0.482754089744432
30968,0.4826906654404519
36271,0.4826906654404519
33364,0.4826906654404519
31289,0.4826589595375722
33665,0.4826272577996716
35968,0.4825955602259293
31667,0.4825955602259293
36905,0.482563866815525
30971,0.4825004924814499
34101,0.4824688115561392
36350,0.4824688115561392
34664,0.482437134790887
32388,0.4824054621848739
32297,0.4822788133368338
34916,0.4822788133368338
31391,0.4822471615147338
33341,0.4822155138469615
32200,0.4822155138469615
32801,0.4822155138469615
33919,0.4822155138469615
32495,0.4821205957614329
34152,0.4821205957614329
32270,0.4820889647027949
34022,0.4819308716468813
31360,0.4819308716468813
34021,0.4818676634533412
33610,0.4818044718379122
33823,0.4818044718379122
32024,0.4817412967940733
35842,0.4817412967940733
36841,0.4817412967940733
35024,0.4817097154844631
31249,0.4816465652857892
36025,0.4816465652857892
32933,0.4816149963950973
36353,0.4816149963950973
34862,0.4816149963950973
30980,0.4815203145478375
35077,0.4814256699207233
31717,0.4814256699207233
35357,0.4814256699207233
33205,0.4813941299790356
32899,0.4813310624918118
31604,0.4812995349446519
35211,0.4812680115273775
33250,0.4812680115273775
36679,0.4812049770792403
32871,0.4811734660467552
31961,0.4810159727677402
35161,0.4810159727677402
31740,0.4810159727677402
35878,0.4809215262778977
32392,0.4808900523560209
36157,0.4808900523560209
33203,0.4808585825534978
32890,0.4807956553032781
35492,0.4807956553032781
31575,0.4807956553032781
32276,0.4807641978539649
35293,0.4807641978539649
31463,0.4807641978539649
33323,0.480732744520772
36516,0.4807012953028915
32782,0.4807012953028915
36104,0.4806698501995159
31387,0.4806069723330499
35250,0.4805755395683453
36483,0.4804498496142278
32608,0.4803556252860038
31792,0.4803242253889397
35204,0.4803242253889397
35675,0.4802928295967056
32703,0.4802614379084967
31460,0.4802614379084967
31643,0.4802300503235083
33829,0.4802300503235083
36598,0.4801986668409358
33481,0.4801986668409358
31581,0.4801672874599751
34032,0.4801359121798222
36009,0.4801359121798222
32624,0.4801045409996733
36531,0.4800731739187246
33925,0.480041810936173
35587,0.480041810936173
34285,0.480041810936173
35974,0.480010452051215
36274,0.4799790972630479
35221,0.4799790972630479
35636,0.4799477465708687
33164,0.479916399973875
32530,0.479916399973875
33531,0.479822384745984
33227,0.479822384745984
32600,0.4797597283886132
35717,0.4797284063458902
33166,0.4796970883927405
34747,0.4796970883927405
32566,0.4796344647519582
34543,0.4796031590627244
32130,0.4795718574598616
34547,0.4795718574598616
32342,0.4795718574598616
34650,0.47954055994257
35795,0.47954055994257
32454,0.4795092665100496
33066,0.4794154107131206
34419,0.4793528605910366
36588,0.4793528605910366
36354,0.4793215916503587
32641,0.4792590660057396
34955,0.4792590660057396
36256,0.4792590660057396
35346,0.4792278093002022
31853,0.4792278093002022
33606,0.479196556671449
33579,0.4791653081186827
33086,0.4791653081186827
32363,0.4791653081186827
34502,0.4791340636411059
32662,0.4791028232379213
31962,0.4791028232379213
32807,0.4790715869083322
36397,0.4790715869083322
34534,0.4790715869083322
34651,0.4790715869083322
32897,0.4790403546515418
32329,0.4789779023531712
34447,0.4789779023531712
33681,0.4789779023531712
34424,0.4789466823099987
35725,0.4789466823099987
35801,0.4789466823099987
32786,0.4788842544316997
34611,0.4788842544316997
32969,0.478853046594982
35783,0.478853046594982
33342,0.4787906431224343
35644,0.4787594474850143
36931,0.4787594474850143
36693,0.4787282559124373
35931,0.4787282559124373
32458,0.4786970684039088
35659,0.4786970684039088
35254,0.4786970684039088
33595,0.4786658849586346
31265,0.4786347055758207
35045,0.4785723589943988
34568,0.4785411917942038
30973,0.4785100286532951
35568,0.4785100286532951
36917,0.4784788695708797
34403,0.4784788695708797
34469,0.4784788695708797
35414,0.4784477145461648
32136,0.4784477145461648
31209,0.478416563578358
31954,0.478416563578358
32735,0.478416563578358
32537,0.478416563578358
32842,0.478416563578358
32191,0.4783542738102988
31642,0.4782920002603658
31945,0.4782920002603658
32341,0.4782920002603658
31017,0.4782920002603658
33847,0.4782608695652174
34123,0.4782608695652174
36355,0.4782608695652174
33116,0.4782608695652174
33040,0.4782608695652174
32215,0.4782297429222258
34051,0.4782297429222258
32428,0.4781986203306
36513,0.478167501789549
34996,0.478167501789549
32179,0.478167501789549
31210,0.478167501789549
34602,0.4781363872982821
31306,0.4781363872982821
32107,0.4781363872982821
36711,0.4781363872982821
32157,0.4781363872982821
31994,0.4781052768560088
32682,0.4781052768560088
34528,0.478043068115282
35747,0.478043068115282
31066,0.4780119698152485
34110,0.4780119698152485
33729,0.4780119698152485
34843,0.4780119698152485
31300,0.4779808755610485
32420,0.4779497853518928
31930,0.4779497853518928
34460,0.4779497853518928
34190,0.4779497853518928
35773,0.4779186991869918
35083,0.4778876170655567
34600,0.4778565389867985
36434,0.4778254649499284
33049,0.4778254649499284
1258591,0.4777633289986996
36552,0.4777322670827644
35401,0.4777322670827644
36026,0.4777012092055649
33920,0.4776701553663134
34441,0.4776701553663134
34199,0.4776391055642225
33189,0.477608059798505
33515,0.477608059798505
31632,0.4775459803730422
35907,0.4775149467117234
36517,0.4775149467117234
36200,0.4775149467117234
31980,0.4775149467117234
35014,0.4774839170836311
33062,0.4774528914879792
32203,0.4774528914879792
31115,0.4774218699239815
34361,0.4774218699239815
34241,0.4774218699239815
34518,0.4774218699239815
36403,0.4773908523908524
35606,0.4773908523908524
31685,0.4773598388878061
34942,0.4773598388878061
36866,0.4773288294140574
34944,0.477297823968821
35300,0.477266822551312
34212,0.4772358251607456
35527,0.4772358251607456
31456,0.4772048317963372
35658,0.4772048317963372
36231,0.4771738424573024
33131,0.4771738424573024
32441,0.4771118758522173
34659,0.4771118758522173
31645,0.4770499253392196
31208,0.4770499253392196
36744,0.4770189561152947
32678,0.4770189561152947
35957,0.4770189561152947
35635,0.4769570297286771
36137,0.4769570297286771
33628,0.4769260725644187
32983,0.4768951194184839
32836,0.4768951194184839
35686,0.4768951194184839
34179,0.4768951194184839
34744,0.4768951194184839
36622,0.4768641702900902
32026,0.4768332251784555
35223,0.4768332251784555
32450,0.476802284082798
33629,0.4767404139362876
36678,0.4767094848838718
35591,0.4767094848838718
35156,0.4766476388168137
36389,0.4766476388168137
36840,0.4766476388168137
35861,0.4766167218006097
32166,0.4766167218006097
32266,0.4766167218006097
31710,0.4766167218006097
31349,0.476585808794915
36079,0.4765239948119325
36837,0.4765239948119325
36551,0.4764930938330847
34156,0.4764621968616263
33831,0.4764313038967775
35829,0.4764313038967775
32867,0.4764004149377593
32522,0.4763695299837925
32115,0.4763695299837925
32503,0.4763386490340983
31689,0.4763386490340983
33652,0.4763386490340983
34658,0.4763386490340983
32949,0.4763077720878978
35766,0.4763077720878978
33965,0.4762768991444127
32620,0.4762151652624757
33575,0.4762151652624757
35569,0.4762151652624757
34535,0.4761534473820632
36668,0.4761225944404846
31148,0.4761225944404846
31041,0.4761225944404846
31032,0.4760917454969547
33424,0.4760917454969547
35288,0.4760917454969547
31330,0.4760917454969547
31793,0.4760917454969547
36697,0.4760609005506964
33242,0.4760300596009328
33825,0.4759992226468873
33794,0.4759992226468873
34161,0.4759683896877834
32827,0.4759683896877834
36251,0.4759067357512953
36155,0.4759067357512953
35818,0.4758759147723593
33172,0.4758450977852609
34958,0.4758450977852609
35594,0.4758450977852609
34079,0.4758142847892249
34605,0.4757834757834758
35268,0.4757526707672386
33153,0.4757526707672386
35733,0.4757526707672386
30926,0.4757526707672386
33992,0.4757526707672386
31278,0.4757218697397384
33492,0.4757218697397384
34226,0.4756910727002006
31901,0.4756910727002006
35146,0.4756602796478508
33483,0.4756294905819146
33647,0.4755987055016181
33763,0.4755987055016181
34464,0.4755679244061873
36393,0.4755371472948486
36052,0.4755371472948486
31339,0.4755063741668284
33776,0.4755063741668284
36087,0.4754756050213537
33873,0.4754756050213537
36097,0.4754448398576512
32258,0.4754140786749482
31594,0.4754140786749482
35383,0.4754140786749482
36723,0.475383321472472
33748,0.475383321472472
32182,0.475383321472472
35322,0.475383321472472
31697,0.4753525682494501
33502,0.4753218190051103
36220,0.4753218190051103
36061,0.4752603324493888
36817,0.4752295951364635
32794,0.4751988617991334
35305,0.475168132436627
36855,0.475168132436627
34468,0.4751374070481733
35394,0.4751374070481733
34541,0.4751066856330014
34699,0.4751066856330014
34984,0.4751066856330014
31217,0.4750759681903407
35541,0.4750452547194207
31509,0.4750452547194207
31266,0.4750145452194712
31128,0.4750145452194712
32456,0.4750145452194712
31139,0.474983839689722
32368,0.474983839689722
31336,0.4749531381294034
36395,0.4749531381294034
33569,0.4749224405377456
34462,0.4749224405377456
35205,0.4748610572573349
32208,0.4748610572573349
34957,0.4748610572573349
32498,0.4747996898423365
32879,0.4747383382866003
36740,0.4747383382866003
32051,0.4747076684540345
35800,0.4747076684540345
31114,0.4747076684540345
35470,0.4746770025839793
34628,0.4746770025839793
35599,0.4746463406756669
32820,0.4746463406756669
31790,0.4746463406756669
31706,0.4746463406756669
31499,0.4745850287412
34612,0.4745543787135107
31012,0.4745237326444946
32962,0.4745237326444946
33376,0.4745237326444946
34489,0.4745237326444946
32143,0.4745237326444946
36544,0.4745237326444946
34139,0.474493090533385
33212,0.474493090533385
34640,0.474493090533385
36288,0.474493090533385
31298,0.474493090533385
33807,0.4744318181818182
32144,0.4744011879398283
31633,0.4743093209398399
36361,0.4743093209398399
35407,0.4743093209398399
33026,0.4743093209398399
36803,0.4742787065126186
32671,0.4742480960371756
35000,0.4742480960371756
36462,0.4742480960371756
32027,0.474217489512746
33585,0.474217489512746
34057,0.4741256936378887
31362,0.4740951029098652
31602,0.4740951029098652
32656,0.4740951029098652
33139,0.4740645161290323
35742,0.4740645161290323
33656,0.4740339332946262
32750,0.4740033544058831
34594,0.4740033544058831
34268,0.4739727794620396
32995,0.4739422084623323
33431,0.4739422084623323
31959,0.4739422084623323
35713,0.4739422084623323
36674,0.4739422084623323
36987,0.473911641405998
32648,0.4738810782922739
35329,0.4738810782922739
34058,0.4738505191203972
33621,0.4738505191203972
32040,0.4738505191203972
35380,0.4738199638896053
36391,0.4738199638896053
34579,0.473789412599136
36915,0.473789412599136
34718,0.4737588652482269
35474,0.4737588652482269
31400,0.4737283218361163
36143,0.4737283218361163
33124,0.4737283218361163
31419,0.4737283218361163
31527,0.4736977823620423
36712,0.4736672468252433
36011,0.4736672468252433
34162,0.4736672468252433
35845,0.4736367152249581
36023,0.4735756638308842
31187,0.4735756638308842
36863,0.4735756638308842
32855,0.4735756638308842
35136,0.4735756638308842
34483,0.4735451440355739
32972,0.4735146281737337
32209,0.4735146281737337
33193,0.4734841162446034
36131,0.4734841162446034
36439,0.4734841162446034
36729,0.4734841162446034
32918,0.4734536082474226
32549,0.4734536082474226
35770,0.4734536082474226
35251,0.4734231041814316
36601,0.4734231041814316
36273,0.4733926040458703
35064,0.4733926040458703
31630,0.4733316155629992
33235,0.4733011272141706
31108,0.4732401622979326
36129,0.4732401622979326
32017,0.4732096857290057
35951,0.4732096857290057
33158,0.4732096857290057
35445,0.4732096857290057
36088,0.4731182795698925
36766,0.4731182795698925
32712,0.4730878186968839
31198,0.4730878186968839
35615,0.4730878186968839
32536,0.4730878186968839
32172,0.4730878186968839
31065,0.4730878186968839
32047,0.4730573617459602
33127,0.4730573617459602
36014,0.4729964596073382
34080,0.4729964596073382
36745,0.4729964596073382
34697,0.4729660144181256
31153,0.4729660144181256
36853,0.4729660144181256
34334,0.4729660144181256
36562,0.4729355731479693
33063,0.4729355731479693
36351,0.4729355731479693
36341,0.4729355731479693
32137,0.4729355731479693
36451,0.4729051357961127
35691,0.4729051357961127
36455,0.4728747023617993
31839,0.4728747023617993
36498,0.4728442728442728
31141,0.4728442728442728
34625,0.4728138472427772
31801,0.4728138472427772
33186,0.4728138472427772
31946,0.4728138472427772
35391,0.4727834255565564
31462,0.4727834255565564
33762,0.4727834255565564
34225,0.4727834255565564
32291,0.4727225939269171
34531,0.4727225939269171
31166,0.4726921839819877
32443,0.4726617779493117
35712,0.4726617779493117
31269,0.4726617779493117
31963,0.472631375828134
36166,0.4726009776177
32647,0.4725705833172551
35003,0.4725705833172551
31658,0.4725705833172551
33419,0.472540192926045
31559,0.472540192926045
33983,0.472540192926045
32700,0.4725098064433155
36363,0.4725098064433155
36419,0.4725098064433155
35543,0.4725098064433155
33666,0.4725098064433155
37085,0.4724490452002829
33978,0.4724490452002829
31595,0.4724490452002829
33316,0.4724490452002829
34352,0.4724186704384724
32650,0.4723579326304962
34399,0.4723579326304962
32864,0.4723275695828244
35216,0.4723275695828244
33110,0.4722668551963493
34930,0.4722365038560411
33328,0.4722061564166827
35609,0.4722061564166827
36785,0.4722061564166827
36214,0.4722061564166827
30967,0.4721758128775222
33079,0.4721758128775222
35276,0.4721454732378076
32733,0.4721454732378076
35823,0.4721454732378076
31327,0.4721454732378076
36599,0.4721151374967874
34378,0.4721151374967874
33582,0.4721151374967874
34520,0.4720848056537102
31506,0.4720544777078247
32699,0.4720544777078247
33633,0.4720544777078247
34863,0.4720544777078247
31270,0.4720241536583799
32103,0.4720241536583799
32227,0.4719938335046248
36022,0.4719938335046248
31557,0.471963517245809
36195,0.471963517245809
36287,0.4719332048811817
35207,0.4719332048811817
36159,0.4719028964099929
36133,0.4718725918314924
35069,0.4718422911449303
32127,0.4718422911449303
32280,0.4717817014446228
34687,0.4717817014446228
32763,0.4717817014446228
31046,0.4717514124293785
33445,0.4717514124293785
34839,0.471721127303075
34500,0.471721127303075
34842,0.4716908460649634
31172,0.4716908460649634
35621,0.4716605687142949
34078,0.4716605687142949
35102,0.4716302952503209
31323,0.4716302952503209
35739,0.4716302952503209
35200,0.4716302952503209
36161,0.4716302952503209
36499,0.4716000256722932
35665,0.4716000256722932
35038,0.4715697599794635
35822,0.4715697599794635
35255,0.4715697599794635
33327,0.4715697599794635
34076,0.4715394981710838
31159,0.4715092402464065
32464,0.4715092402464065
31369,0.4715092402464065
32832,0.4715092402464065
34473,0.471478986204684
35361,0.471478986204684
34692,0.4714487360451687
31123,0.4714487360451687
34743,0.4714184897671136
33268,0.4713882473697716
33386,0.4713882473697716
34858,0.4713882473697716
33346,0.4713580088523959
36897,0.4713277742142399
31214,0.4713277742142399
35245,0.4712673165726013
33808,0.4712673165726013
32547,0.4712673165726013
34023,0.4712370935676265
31995,0.4712370935676265
32432,0.4712068744388867
35379,0.4712068744388867
32071,0.4711766591856364
31404,0.4711766591856364
33176,0.47114644780713
36717,0.4711162403026223
36910,0.4711162403026223
31661,0.4710860366713681
32100,0.4710860366713681
32059,0.4710860366713681
31913,0.4710558369126226
32559,0.4710558369126226
31918,0.471025641025641
34018,0.471025641025641
34477,0.471025641025641
32064,0.4709954490096789
33418,0.4709954490096789
36554,0.4709652608639918
34444,0.4709350765878357
33301,0.4709048961804665
33753,0.4709048961804665
33147,0.4709048961804665
36702,0.4709048961804665
34337,0.4709048961804665
32873,0.4708747196411406
34074,0.4708747196411406
31319,0.4708747196411406
36257,0.4708445469691144
33496,0.4708143781636445
36733,0.4708143781636445
36865,0.4708143781636445
32347,0.4707842132239877
35929,0.4707540521494009
33619,0.4707540521494009
31978,0.4707540521494009
35589,0.4707238949391416
35588,0.4707238949391416
33676,0.4707238949391416
34038,0.4706937415924668
33006,0.4706937415924668
32780,0.4706937415924668
36349,0.4706635921086344
34430,0.4706635921086344
32475,0.4706635921086344
36637,0.4706635921086344
34217,0.4706334464869019
34753,0.4706334464869019
33043,0.4706334464869019
33138,0.4705731668267691
36096,0.4705731668267691
35464,0.4705731668267691
34626,0.4705731668267691
31345,0.4705731668267691
35418,0.4705731668267691
35319,0.4705731668267691
35647,0.4705430327868852
36319,0.4705430327868852
32793,0.4705129026061343
34364,0.4705129026061343
35877,0.4705129026061343
35041,0.4705129026061343
33724,0.4705129026061343
36101,0.4704827762837751
31282,0.4704827762837751
34833,0.4704827762837751
35153,0.4704526538190665
31474,0.4704526538190665
35832,0.4704526538190665
32396,0.4703924204596377
31446,0.4703924204596377
33701,0.4703924204596377
34129,0.4703623095634361
35556,0.4703322025219228
35408,0.4703020993343574
33149,0.470272
33896,0.4702419045181108
34545,0.4702419045181108
32773,0.4702118128879503
32139,0.4702118128879503
32067,0.4702118128879503
36630,0.4702118128879503
32931,0.4701516411798579
32376,0.4701215611004478
34148,0.4700614124872057
31383,0.4700614124872057
36532,0.4700614124872057
34395,0.4700614124872057
33931,0.4700614124872057
35139,0.4700313439518966
32942,0.4700313439518966
31621,0.4700313439518966
32675,0.4700313439518966
35235,0.4700012792631444
31699,0.4700012792631444
35152,0.4700012792631444
34854,0.469971218420211
32809,0.469971218420211
34332,0.469971218420211
31338,0.469971218420211
36640,0.469971218420211
32066,0.469971218420211
32909,0.469971218420211
34185,0.4699411614223586
34308,0.4699411614223586
35559,0.4699411614223586
33709,0.4699411614223586
32617,0.4699111082688495
35707,0.4699111082688495
32781,0.4699111082688495
36440,0.4699111082688495
34712,0.4698810589589461
32510,0.4698810589589461
33032,0.4698810589589461
34734,0.4698810589589461
34252,0.4698510134919113
33718,0.4698209718670076
35752,0.4698209718670076
32908,0.4698209718670076
35093,0.4698209718670076
31727,0.4698209718670076
31102,0.4698209718670076
35070,0.4698209718670076
32874,0.4697909340834985
33860,0.4697909340834985
32853,0.4697909340834985
31374,0.4697308700377166
31465,0.4697308700377166
36914,0.4697308700377166
33045,0.4697308700377166
36001,0.4696708213486737
33204,0.4696708213486737
36039,0.4696708213486737
36620,0.4696708213486737
32018,0.4696708213486737
31539,0.4696708213486737
36082,0.4696408027610891
35841,0.4696408027610891
33105,0.4696408027610891
34284,0.4696408027610891
34993,0.4696107880104812
33837,0.4696107880104812
34353,0.4695807770961145
34116,0.4695807770961145
36259,0.4695807770961145
31451,0.4695807770961145
32756,0.4695507700172535
34564,0.4695507700172535
36627,0.4695507700172535
33104,0.4695507700172535
33151,0.4695507700172535
35724,0.4695207667731629
36399,0.4695207667731629
36791,0.4695207667731629
36221,0.4695207667731629
31422,0.4695207667731629
36920,0.4694907673631078
32184,0.4694907673631078
35567,0.4694907673631078
31121,0.4694607717863532
33464,0.4694607717863532
36624,0.4694307800421644
31652,0.469400792129807
32473,0.4693708080485468
35489,0.4693708080485468
31476,0.4693708080485468
34428,0.4693408277976494
33302,0.4693408277976494
33233,0.4693108513763812
31838,0.4693108513763812
33244,0.4693108513763812
33876,0.4692808787840081
33897,0.4692808787840081
34312,0.4692509100197969
31296,0.4692509100197969
34437,0.4692509100197969
31359,0.469220945083014
32490,0.4691909839729263
34481,0.4691610266888009
35209,0.4691610266888009
35573,0.4691610266888009
32729,0.4691310732299049
35765,0.4691310732299049
32185,0.4691011235955056
33785,0.4691011235955056
35447,0.4691011235955056
31979,0.4690711777848707
33594,0.469041235797268
35614,0.469041235797268
35738,0.469041235797268
34063,0.469041235797268
33415,0.469041235797268
32247,0.4690112976319652
32677,0.4690112976319652
36623,0.4689813632882308
36267,0.4689514327653328
33363,0.4689514327653328
33240,0.4689514327653328
35269,0.4689514327653328
34405,0.4689514327653328
35531,0.4689514327653328
31741,0.4689215060625399
34223,0.4689215060625399
33861,0.4688915831791206
