ID,Closeness_Centrality,Essentiality
33606,0.479196556671449,0
33579,0.4791653081186827,0
33086,0.4791653081186827,0
32363,0.4791653081186827,0
34502,0.4791340636411059,1
32662,0.4791028232379213,1
31962,0.4791028232379213,0
32807,0.4790715869083322,0
36397,0.4790715869083322,0
34534,0.4790715869083322,0
34651,0.4790715869083322,1
32897,0.4790403546515418,0
32329,0.4789779023531712,0
34447,0.4789779023531712,1
33681,0.4789779023531712,1
34424,0.4789466823099987,1
35725,0.4789466823099987,0
35801,0.4789466823099987,0
32786,0.4788842544316997,0
34611,0.4788842544316997,0
32969,0.478853046594982,0
35783,0.478853046594982,0
33342,0.4787906431224343,1
35644,0.4787594474850143,1
36931,0.4787594474850143,0
36693,0.4787282559124373,0
35931,0.4787282559124373,1
32458,0.4786970684039088,1
35659,0.4786970684039088,0
35254,0.4786970684039088,0
33595,0.4786658849586346,1
31265,0.4786347055758207,1
35045,0.4785723589943988,1
34568,0.4785411917942038,1
30973,0.4785100286532951,0
35568,0.4785100286532951,1
36917,0.4784788695708797,0
34403,0.4784788695708797,0
34469,0.4784788695708797,0
35414,0.4784477145461648,1
32136,0.4784477145461648,0
31209,0.478416563578358,1
31954,0.478416563578358,1
32735,0.478416563578358,0
32537,0.478416563578358,0
32842,0.478416563578358,1
32191,0.4783542738102988,0
31642,0.4782920002603658,0
31945,0.4782920002603658,0
32341,0.4782920002603658,1
31017,0.4782920002603658,0
33847,0.4782608695652174,1
34123,0.4782608695652174,0
36355,0.4782608695652174,1
33116,0.4782608695652174,0
33040,0.4782608695652174,0
32215,0.4782297429222258,1
34051,0.4782297429222258,0
32428,0.4781986203306,0
36513,0.478167501789549,0
34996,0.478167501789549,0
32179,0.478167501789549,1
31210,0.478167501789549,1
34602,0.4781363872982821,1
31306,0.4781363872982821,0
32107,0.4781363872982821,1
36711,0.4781363872982821,1
32157,0.4781363872982821,0
31994,0.4781052768560088,0
32682,0.4781052768560088,0
34528,0.478043068115282,0
35747,0.478043068115282,0
31066,0.4780119698152485,0
34110,0.4780119698152485,1
33729,0.4780119698152485,0
34843,0.4780119698152485,0
31300,0.4779808755610485,1
32420,0.4779497853518928,0
31930,0.4779497853518928,1
34460,0.4779497853518928,0
34190,0.4779497853518928,0
35773,0.4779186991869918,0
35083,0.4778876170655567,0
34600,0.4778565389867985,0
36434,0.4778254649499284,1
33049,0.4778254649499284,1
1258591,0.4777633289986996,0
36552,0.4777322670827644,0
35401,0.4777322670827644,0
36026,0.4777012092055649,0
33920,0.4776701553663134,1
34441,0.4776701553663134,0
34199,0.4776391055642225,1
33189,0.477608059798505,0
33515,0.477608059798505,1
31632,0.4775459803730422,0
35907,0.4775149467117234,0
36517,0.4775149467117234,1
36200,0.4775149467117234,0
31980,0.4775149467117234,0
35014,0.4774839170836311,0
33062,0.4774528914879792,0
32203,0.4774528914879792,0
31115,0.4774218699239815,0
