ID,Information_Centrality,Essentiality
31265,0.0009026445719179,1
34528,0.0009026441095633,0
36391,0.0009026046309526,0
32522,0.0009026036877329,0
36551,0.0009025797230433,1
32807,0.0009025677497273,0
34123,0.0009025610652504,0
31229,0.0009025607249299,0
32867,0.0009025557659498,1
34744,0.0009025485716933,0
32166,0.0009025483812067,0
35221,0.0009025440681045,1
31300,0.0009025296910696,1
36517,0.0009024894730531,1
35797,0.0009024865953797,0
36434,0.0009024852303856,1
34199,0.0009024703652287,1
36061,0.0009024669604819,0
36568,0.0009024660379586,0
36169,0.0009024439154408,0
35606,0.000902443598233,1
34547,0.0009024402286593,1
34032,0.0009024341471339,1
34447,0.0009024158770918,1
36917,0.0009024048546019,0
31961,0.0009024046655106,0
31210,0.000902399921568,1
36355,0.0009023911854355,1
36393,0.0009023897293225,0
35170,0.0009023894001024,0
31467,0.0009023822229136,0
36155,0.0009023726070927,0
34724,0.0009023473608293,1
36513,0.0009023432997963,0
35675,0.0009023363931693,0
31289,0.0009023283841955,0
31226,0.000902318270774,0
33131,0.0009023175472248,1
36552,0.0009023016321905,0
33919,0.000902273778537,0
33062,0.0009022550243214,0
36698,0.0009022522995845,0
34518,0.000902252284788,0
34944,0.0009022473936798,1
30973,0.0009022461451708,0
32182,0.0009022434363109,0
31689,0.0009022426078464,1
33847,0.0009022089721081,1
32415,0.0009022074861948,0
34212,0.0009021756262606,1
36200,0.0009021701026112,0
33531,0.0009021642365298,0
32270,0.0009021577512287,0
34651,0.0009021503503636,1
32458,0.0009021418686785,1
36403,0.000902113569832,0
35300,0.0009021124553283,0
31901,0.0009020895942118,1
36395,0.0009020876652677,0
35829,0.0009020737599148,1
33762,0.0009020626120281,1
35845,0.0009020583970404,0
33203,0.0009020288044855,0
36087,0.0009020248044862,1
34156,0.0009020024873088,0
35968,0.0009019976910871,1
33049,0.000901993709467,1
31109,0.0009019877990444,1
36729,0.0009019847972205,1
32368,0.000901980248319,0
31278,0.0009019782200089,1
33349,0.000901975087393,0
32144,0.0009019741024577,1
32115,0.0009019656510238,1
34699,0.0009019647491724,0
33992,0.0009019442947161,1
33424,0.0009019440738061,1
33776,0.0009019163479642,1
34179,0.0009019104349685,0
33920,0.0009018929931748,1
36499,0.0009018853354956,0
34747,0.0009018721044489,1
32794,0.000901857032009,1
32038,0.0009018529009338,1
32143,0.0009018520764518,1
34628,0.0009018511647726,1
32530,0.0009018358521485,1
34541,0.0009018169287821,0
34334,0.0009018044458112,0
31058,0.0009017999260696,0
33193,0.0009017942144812,0
31962,0.0009017937439825,0
30926,0.000901792531994,0
36837,0.0009017912138036,0
35401,0.0009017896303156,0
36516,0.0009017831705888,0
35288,0.0009017823586996,1
35414,0.0009017578275434,1
33656,0.0009017552784261,0
35725,0.0009017462028855,0
32600,0.0009017212699963,0
35766,0.0009017208001943,0
33575,0.0009017103235268,0
33823,0.0009016884801084,0
35861,0.0009016793942016,1
31115,0.0009016678464927,0
33027,0.0009016659127433,0
35211,0.0009016630817357,0
35492,0.0009016624479759,0
35569,0.0009016292022879,0
33647,0.0009016291570237,1
36299,0.0009016084532903,1
31128,0.0009015975900756,0
33666,0.0009015870071787,1
36157,0.0009015868162843,1
31594,0.0009015714658724,0
34361,0.0009015488738649,0
31456,0.0009015292198591,1
31839,0.0009015122931351,1
33794,0.0009015118628792,0
35146,0.0009015092875964,1
31266,0.0009015053754778,0
36759,0.0009014928475502,1
32107,0.0009014909904264,1
32962,0.0009014897608455,0
37085,0.0009014863858774,0
34594,0.0009014817250153,0
35742,0.0009014675728028,0
35795,0.0009014649812634,0
34285,0.0009014590022055,0
34419,0.0009014553288937,0
34600,0.000901451574508,0
35470,0.0009014301809301,1
32495,0.0009014216745346,0
32786,0.0009014144223781,0
34440,0.0009013956404604,0
31139,0.0009013949119501,1
35064,0.0009013888241878,1
35822,0.0009013838369484,0
32456,0.0009013595697096,1
31153,0.0009013174237836,1
35380,0.000901314908216,0
35541,0.0009013115684917,0
34605,0.0009013006456706,1
33110,0.0009012912556108,1
32608,0.0009012527732044,1
32624,0.0009012483237086,0
32641,0.0009012431432039,0
33595,0.0009012336116809,1
35717,0.0009012130808693,0
35823,0.0009012075507908,1
35357,0.0009011861935238,1
32832,0.0009011746578317,0
32203,0.0009011576991627,0
34640,0.0009011536360822,1
31298,0.0009011256264959,0
33652,0.0009011133666817,1
32735,0.0009010958737338,0
36915,0.0009010952275187,0
33164,0.0009010548625446,0
35951,0.0009010499461074,0
35733,0.0009010489819634,0
35878,0.0009010368516721,1
36562,0.0009009521380677,0
36483,0.0009009292145955,0
33127,0.0009009215537608,0
32208,0.0009009045004459,0
33431,0.0009009030852113,1
35644,0.0009008926747651,1
35204,0.0009008775422549,1
34323,0.0009008769392979,1
31362,0.0009008711553169,0
36099,0.0009008632565128,1
34162,0.000900851989486,0
