ID,Degree_Centrality,Essentiality
36210,0.0885955362003266,0
34644,0.0885955362003266,1
34997,0.0884594447468699,1
36625,0.0884594447468699,0
33503,0.0880511703864997,0
33224,0.0877789874795862,1
31160,0.0877789874795862,0
33639,0.0877789874795862,0
31245,0.0876428960261295,0
34385,0.0873707131192161,0
34639,0.0873707131192161,1
33320,0.0873707131192161,0
32183,0.0872346216657594,0
33573,0.0872346216657594,0
32835,0.0872346216657594,1
31601,0.0872346216657594,0
33340,0.0870985302123026,0
34398,0.0869624387588459,0
35476,0.0869624387588459,1
36242,0.086418072945019,0
36310,0.086418072945019,0
34494,0.0862819814915623,0
34745,0.0861458900381056,0
31916,0.0858737071311921,1
32751,0.0858737071311921,1
36838,0.0857376156777354,1
34599,0.0856015242242787,1
32117,0.085465432770822,1
32028,0.0853293413173652,1
33074,0.0850571584104518,1
32243,0.0849210669569951,1
35141,0.0849210669569951,0
31914,0.0849210669569951,1
35577,0.0849210669569951,1
33579,0.0847849755035383,0
33839,0.0847849755035383,0
31610,0.0846488840500816,1
35161,0.0845127925966249,0
33102,0.0845127925966249,0
32890,0.0843767011431682,1
34021,0.0843767011431682,0
35980,0.0843767011431682,1
34967,0.0841045182362547,1
35842,0.083968426782798,1
34099,0.083968426782798,1
36030,0.0838323353293413,1
33829,0.0836962438758846,0
36193,0.0835601524224278,1
35993,0.0835601524224278,1
31138,0.0834240609689711,1
35145,0.0834240609689711,0
35077,0.0832879695155144,1
31788,0.0831518780620577,0
35959,0.0828796951551442,0
35441,0.0826075122482308,0
31320,0.0826075122482308,1
36302,0.0826075122482308,0
35532,0.0823353293413173,0
36362,0.0821992378878606,1
35346,0.0819270549809472,1
36104,0.0819270549809472,1
35603,0.0817909635274904,0
31742,0.0817909635274904,0
32129,0.0816548720740337,0
35040,0.0816548720740337,0
31740,0.0816548720740337,0
31391,0.081518780620577,0
35049,0.0813826891671203,0
31222,0.0812465977136635,1
33665,0.0811105062602068,0
36525,0.0811105062602068,0
31360,0.0809744148067501,0
33519,0.0808383233532934,0
33121,0.0808383233532934,1
34487,0.0807022318998367,0
35456,0.0807022318998367,1
31632,0.0805661404463799,0
33205,0.0802939575394665,0
35402,0.0802939575394665,0
33341,0.0802939575394665,1
31717,0.0801578660860098,1
36271,0.0801578660860098,1
32871,0.080021774632553,0
31755,0.080021774632553,0
36728,0.080021774632553,0
33667,0.0798856831790963,1
34248,0.0797495917256396,1
31986,0.0792052259118127,0
30968,0.0792052259118127,0
35046,0.0792052259118127,0
32801,0.079069134458356,0
34101,0.079069134458356,0
32136,0.079069134458356,0
36905,0.0789330430048993,0
35014,0.0789330430048993,0
31828,0.0787969515514425,1
34916,0.0787969515514425,0
31463,0.0786608600979858,0
35137,0.0783886771910724,0
32566,0.0782525857376156,0
31249,0.0781164942841589,0
31581,0.0779804028307022,1
30980,0.0778443113772455,0
36598,0.0777082199237887,1
35446,0.0777082199237887,1
35835,0.077572128470332,0
36925,0.077572128470332,1
34127,0.077572128470332,0
33086,0.077572128470332,0
34568,0.077572128470332,1
36354,0.077572128470332,1
30971,0.0772999455634186,0
36350,0.0770277626565051,1
36749,0.0762112139357648,1
35587,0.0762112139357648,0
33116,0.0762112139357648,0
33481,0.0760751224823081,0
36009,0.0760751224823081,0
33925,0.0759390310288514,1
34213,0.0759390310288514,0
32537,0.0758029395753946,0
33342,0.0756668481219379,1
31792,0.0756668481219379,0
32949,0.0755307566684812,1
31612,0.0755307566684812,0
35773,0.0755307566684812,0
34403,0.0753946652150245,0
31954,0.0753946652150245,1
32891,0.0752585737615677,0
36095,0.0752585737615677,0
32297,0.075122482308111,1
33227,0.075122482308111,0
33817,0.075122482308111,0
31919,0.0748502994011976,0
34611,0.0748502994011976,0
35293,0.0745781164942841,1
33831,0.0745781164942841,0
31215,0.0743059335873707,0
36256,0.0743059335873707,1
31017,0.0743059335873707,0
31667,0.0741698421339139,0
34152,0.0740337506804572,0
33610,0.0738976592270005,0
34110,0.0737615677735438,1
32024,0.0733532934131736,0
33404,0.0733532934131736,1
35636,0.0732172019597169,0
31182,0.0732172019597169,1
36397,0.0729450190528035,0
31604,0.0728089275993467,0
32678,0.0728089275993467,1
35254,0.07267283614589,0
33383,0.0725367446924333,0
35783,0.0722645617855198,0
33453,0.0722645617855198,0
34133,0.0722645617855198,0
32342,0.0722645617855198,0
35659,0.0721284703320631,0
36841,0.0721284703320631,0
31387,0.0719923788786064,1
33671,0.0718562874251497,1
34469,0.0718562874251497,0
36866,0.0718562874251497,0
36622,0.0717201959716929,1
33483,0.0715841045182362,0
32266,0.0714480130647795,1
34449,0.0714480130647795,1
32191,0.071175830157866,0
32363,0.0710397387044093,0
31217,0.0709036472509526,1
31930,0.0707675557974959,1
35927,0.0707675557974959,1
31643,0.0706314643440392,0
32026,0.0704953728905824,1
31859,0.0704953728905824,0
33895,0.0703592814371257,0
32897,0.0703592814371257,0
34664,0.070223189983669,0
32329,0.070223189983669,0
31509,0.070223189983669,0
35591,0.070223189983669,0
36231,0.070223189983669,0
36353,0.0700870985302123,1
35024,0.0700870985302123,0
34502,0.0700870985302123,1
31339,0.0699510070767555,0
36861,0.0699510070767555,0
32454,0.0696788241698421,0
36679,0.0695427327163854,0
31209,0.0695427327163854,1
35305,0.0695427327163854,1
32450,0.0694066412629287,1
33681,0.0694066412629287,1
34441,0.0694066412629287,0
35957,0.0694066412629287,1
32417,0.0692705498094719,1
33628,0.0692705498094719,0
32179,0.0692705498094719,1
113164,0.0692705498094719,0
32983,0.0692705498094719,0
31195,0.0691344583560152,1
35976,0.0689983669025585,1
34543,0.0689983669025585,0
33938,0.0688622754491018,0
33040,0.0688622754491018,0
32441,0.0688622754491018,1
34424,0.068726183995645,1
31575,0.068726183995645,1
36274,0.068726183995645,1
35658,0.068726183995645,1
36600,0.0685900925421883,1
33166,0.0685900925421883,0
36803,0.0683179096352749,0
36931,0.0683179096352749,0
34241,0.0683179096352749,1
34942,0.0683179096352749,1
36025,0.0683179096352749,0
34464,0.0683179096352749,0
33364,0.0683179096352749,1
31133,0.0681818181818181,0
36026,0.0681818181818181,0
34950,0.0680457267283614,0
32691,0.0679096352749047,0
33739,0.0679096352749047,1
35376,0.067773543821448,1
32827,0.067773543821448,0
34744,0.0676374523679912,0
34528,0.0676374523679912,0
32522,0.0676374523679912,0
36551,0.0676374523679912,1
31265,0.0676374523679912,1
32420,0.0676374523679912,0
34535,0.0675013609145345,0
32867,0.0675013609145345,1
36391,0.0675013609145345,0
31300,0.0673652694610778,1
35221,0.0673652694610778,1
32807,0.0673652694610778,0
34123,0.0672291780076211,0
36517,0.0672291780076211,1
35797,0.0672291780076211,0
31229,0.0670930865541644,0
34199,0.0670930865541644,1
32166,0.0670930865541644,0
34547,0.0669569951007076,1
36568,0.0668209036472509,0
36434,0.0668209036472509,1
34032,0.0668209036472509,1
35606,0.0668209036472509,1
36061,0.0668209036472509,0
36169,0.0666848121937942,0
34447,0.0666848121937942,1
36355,0.0665487207403375,1
31961,0.0665487207403375,0
36513,0.0664126292868807,0
36155,0.0664126292868807,0
31210,0.0664126292868807,1
36393,0.0664126292868807,0
33131,0.066276537833424,1
35675,0.0661404463799673,0
31467,0.0661404463799673,0
31289,0.0661404463799673,0
36917,0.0661404463799673,0
31226,0.0660043549265106,0
34724,0.0660043549265106,1
35170,0.0660043549265106,0
34212,0.0658682634730539,1
34944,0.0658682634730539,1
33919,0.0657321720195971,0
30973,0.0657321720195971,0
33062,0.0657321720195971,0
36552,0.0657321720195971,0
36698,0.0657321720195971,0
32182,0.0655960805661404,0
34518,0.0655960805661404,0
33847,0.0655960805661404,1
33531,0.0654599891126837,0
32415,0.065323897659227,0
32270,0.065323897659227,0
32458,0.065323897659227,1
35845,0.0650517147523135,0
34651,0.0650517147523135,1
35300,0.0649156232988568,0
36200,0.0649156232988568,0
36395,0.0647795318454001,0
36087,0.0647795318454001,1
33762,0.0647795318454001,1
35829,0.0647795318454001,1
34179,0.0646434403919433,0
31278,0.0645073489384866,1
33203,0.0645073489384866,0
36403,0.0645073489384866,0
36729,0.0643712574850299,1
35968,0.0643712574850299,1
31901,0.0643712574850299,1
33349,0.0643712574850299,0
33424,0.0642351660315732,1
32144,0.0642351660315732,1
31689,0.0642351660315732,1
34699,0.0642351660315732,0
33776,0.0640990745781165,1
33992,0.0640990745781165,1
31109,0.0639629831246597,1
32794,0.0639629831246597,1
33049,0.0639629831246597,1
34628,0.063826891671203,1
32368,0.063826891671203,0
33920,0.063826891671203,1
32115,0.063826891671203,1
34747,0.063826891671203,1
36499,0.063826891671203,0
34156,0.0636908002177463,0
32530,0.0636908002177463,1
32143,0.0636908002177463,1
34334,0.0635547087642896,0
31058,0.0635547087642896,0
33656,0.0635547087642896,0
35401,0.0634186173108328,0
36516,0.0634186173108328,0
33193,0.0632825258573761,0
36837,0.0632825258573761,0
34541,0.0632825258573761,0
31962,0.0632825258573761,0
35288,0.0632825258573761,1
35414,0.0631464344039194,1
33575,0.0631464344039194,0
35766,0.0630103429504627,0
30926,0.0630103429504627,0
35861,0.062874251497006,1
36157,0.062874251497006,1
35725,0.062874251497006,0
35492,0.0627381600435492,0
33647,0.0627381600435492,1
35569,0.0627381600435492,0
31115,0.0627381600435492,0
32038,0.0627381600435492,1
35211,0.0626020685900925,0
33027,0.0626020685900925,0
32600,0.0626020685900925,0
33823,0.0626020685900925,0
31128,0.0624659771366358,0
33666,0.0624659771366358,1
36299,0.0623298856831791,1
31594,0.0623298856831791,0
31456,0.0621937942297223,1
36759,0.0621937942297223,1
34361,0.0621937942297223,0
34594,0.0620577027762656,0
37085,0.0620577027762656,0
33794,0.0620577027762656,0
35146,0.0620577027762656,1
35742,0.0620577027762656,0
31839,0.0620577027762656,1
32107,0.0620577027762656,1
31266,0.0619216113228089,0
34600,0.0619216113228089,0
34285,0.0619216113228089,0
32786,0.0619216113228089,0
35795,0.0617855198693522,0
32962,0.0616494284158954,0
35822,0.0616494284158954,0
31139,0.0615133369624387,1
35064,0.0615133369624387,1
32495,0.0615133369624387,0
34440,0.061377245508982,0
32456,0.061377245508982,1
35380,0.0612411540555253,0
34605,0.0611050626020686,1
35541,0.0611050626020686,0
33110,0.0611050626020686,1
35823,0.0611050626020686,1
31153,0.0609689711486118,1
32608,0.0609689711486118,1
34419,0.0609689711486118,0
35717,0.0608328796951551,0
32624,0.0606967882416984,0
32641,0.0606967882416984,0
35357,0.0605606967882417,1
33652,0.0604246053347849,1
34640,0.0604246053347849,1
32203,0.0602885138813282,0
32735,0.0602885138813282,0
32157,0.0601524224278715,0
36915,0.0600163309744148,0
35878,0.0600163309744148,1
35951,0.0600163309744148,0
31298,0.0600163309744148,0
35644,0.0600163309744148,1
32832,0.059880239520958,0
33164,0.0597441480675013,0
33127,0.0594719651605879,0
33595,0.0594719651605879,1
36562,0.0594719651605879,0
36483,0.0594719651605879,0
35733,0.0593358737071312,0
33431,0.0593358737071312,1
35204,0.0591997822536744,1
34323,0.0591997822536744,1
32208,0.0591997822536744,0
33606,0.0590636908002177,0
31362,0.0590636908002177,0
36363,0.0590636908002177,0
31066,0.0590636908002177,0
32276,0.058927599346761,1
34162,0.058927599346761,0
34743,0.058927599346761,0
31108,0.058927599346761,1
36099,0.058927599346761,1
31710,0.058927599346761,0
36214,0.0587915078933043,0
35474,0.0586554164398475,0
33186,0.0586554164398475,1
35268,0.0585193249863908,1
36079,0.0585193249863908,0
36011,0.0585193249863908,0
32682,0.0583832335329341,0
36129,0.0583832335329341,0
31336,0.0583832335329341,0
36678,0.0583832335329341,0
36840,0.0583832335329341,1
34483,0.0582471420794774,0
36588,0.0582471420794774,0
31400,0.0582471420794774,0
32103,0.0581110506260206,0
32200,0.0581110506260206,0
31208,0.0579749591725639,1
32536,0.0579749591725639,0
33250,0.0579749591725639,0
33323,0.0578388677191072,0
33983,0.0578388677191072,1
36776,0.0577027762656505,0
34930,0.0577027762656505,1
1258591,0.0577027762656505,0
32969,0.0577027762656505,0
33965,0.0577027762656505,1
33158,0.0575666848121938,1
31959,0.0575666848121938,1
36273,0.057430593358737,1
36601,0.057430593358737,0
31012,0.057430593358737,0
36987,0.0572945019052803,0
32341,0.0572945019052803,1
35250,0.0572945019052803,0
32864,0.0572945019052803,0
33139,0.0572945019052803,1
32549,0.0571584104518236,1
31148,0.0571584104518236,0
32392,0.0571584104518236,0
33748,0.0571584104518236,1
35083,0.0571584104518236,0
31349,0.0570223189983669,1
33515,0.0570223189983669,1
35445,0.0568862275449101,0
30967,0.0568862275449101,1
31685,0.0568862275449101,0
35383,0.0568862275449101,0
31557,0.0567501360914534,1
36389,0.0567501360914534,0
32662,0.0566140446379967,1
34078,0.0566140446379967,0
33176,0.0566140446379967,1
34473,0.0566140446379967,1
31633,0.05647795318454,0
31330,0.05647795318454,0
32712,0.05647795318454,1
33808,0.05647795318454,0
36351,0.05647795318454,0
33189,0.0563418617310832,0
33585,0.0563418617310832,0
34460,0.0563418617310832,0
31801,0.0563418617310832,1
32842,0.0562057702776265,1
32039,0.0560696788241698,1
34079,0.0560696788241698,0
35394,0.0560696788241698,0
36257,0.0559335873707131,1
36674,0.0559335873707131,1
35931,0.0557974959172564,1
32899,0.0557974959172564,1
33419,0.0556614044637996,0
32656,0.0555253130103429,1
32648,0.0555253130103429,1
34268,0.0555253130103429,1
35216,0.0552531301034295,1
31980,0.0551170386499727,0
32040,0.0551170386499727,1
32620,0.0551170386499727,1
34080,0.0551170386499727,0
34395,0.0551170386499727,0
36740,0.054980947196516,1
36697,0.054980947196516,1
35156,0.0548448557430593,0
33414,0.0547087642896026,0
34022,0.0547087642896026,1
31032,0.0547087642896026,1
34996,0.0547087642896026,0
32027,0.0547087642896026,1
33149,0.0547087642896026,0
35045,0.0545726728361459,1
32933,0.0545726728361459,0
35801,0.0545726728361459,0
32729,0.0545726728361459,0
33063,0.0544365813826891,0
36022,0.0543004899292324,0
31642,0.0543004899292324,0
35003,0.0541643984757757,1
34650,0.0541643984757757,1
35543,0.0541643984757757,0
35070,0.054028307022319,0
36439,0.054028307022319,0
34520,0.054028307022319,0
35379,0.0537561241154055,0
32473,0.0537561241154055,0
31460,0.0537561241154055,0
35686,0.0537561241154055,0
35329,0.0536200326619488,0
33753,0.0534839412084921,0
34337,0.0534839412084921,0
32995,0.0534839412084921,1
34399,0.0534839412084921,1
34148,0.0534839412084921,0
36733,0.0533478497550353,1
34057,0.0533478497550353,0
35251,0.0533478497550353,1
36531,0.0533478497550353,1
31123,0.0533478497550353,0
31506,0.0532117583015786,0
35594,0.0532117583015786,1
33629,0.0532117583015786,0
36702,0.0532117583015786,0
35200,0.0532117583015786,1
33079,0.0530756668481219,0
31172,0.0530756668481219,0
36133,0.0530756668481219,0
35322,0.0530756668481219,1
32137,0.0530756668481219,1
31121,0.0529395753946652,0
31994,0.0529395753946652,0
31419,0.0529395753946652,0
33729,0.0528034839412085,0
36623,0.0528034839412085,0
34129,0.0528034839412085,1
31187,0.0528034839412085,0
31046,0.0528034839412085,0
35407,0.0528034839412085,1
34955,0.0526673924877517,0
35770,0.0526673924877517,0
35361,0.0526673924877517,0
36451,0.0526673924877517,0
35527,0.0526673924877517,1
32490,0.052531301034295,1
32703,0.052531301034295,1
35800,0.052531301034295,1
36711,0.052531301034295,1
31918,0.052531301034295,1
33978,0.052531301034295,0
34753,0.0523952095808383,1
35038,0.0523952095808383,1
33692,0.0523952095808383,0
36137,0.0523952095808383,0
33066,0.0523952095808383,0
34481,0.0523952095808383,0
34018,0.0523952095808383,0
32443,0.0523952095808383,0
34225,0.0522591181273816,0
32376,0.0522591181273816,0
36088,0.0522591181273816,1
31114,0.0522591181273816,0
33316,0.0522591181273816,1
31706,0.0521230266739248,0
33235,0.0521230266739248,1
32172,0.0521230266739248,0
33633,0.0521230266739248,1
31790,0.0519869352204681,0
36001,0.0519869352204681,0
34842,0.0519869352204681,1
36143,0.0519869352204681,0
32677,0.0519869352204681,0
31853,0.0519869352204681,0
32756,0.0518508437670114,1
36399,0.0518508437670114,0
34444,0.0518508437670114,0
31699,0.0518508437670114,1
33376,0.0518508437670114,1
35747,0.0517147523135547,0
31652,0.0517147523135547,0
31602,0.0517147523135547,1
31327,0.0517147523135547,0
32280,0.0517147523135547,1
32202,0.0515786608600979,0
33807,0.0515786608600979,0
33003,0.0515786608600979,0
35102,0.0515786608600979,1
32017,0.0514425694066412,0
36855,0.0514425694066412,0
32918,0.0514425694066412,0
31621,0.0514425694066412,0
35568,0.0513064779531845,1
34058,0.0513064779531845,0
35470,0.0513064779531845,1
31808,0.0513064779531845,0
32047,0.0511703864997278,1
34500,0.0511703864997278,1
32879,0.0511703864997278,0
33621,0.0511703864997278,0
31345,0.0510342950462711,1
36014,0.0510342950462711,1
34858,0.0510342950462711,0
34477,0.0508982035928143,0
31630,0.0507621121393576,0
32130,0.0507621121393576,0
32836,0.0507621121393576,1
32428,0.0506260206859009,0
34038,0.0506260206859009,1
35460,0.0506260206859009,1
35929,0.0504899292324442,1
31270,0.0504899292324442,0
32347,0.0504899292324442,0
31462,0.0503538377789874,0
35635,0.0503538377789874,0
33873,0.0503538377789874,0
36610,0.0502177463255307,0
33701,0.0502177463255307,0
35665,0.0502177463255307,1
33931,0.050081654872074,0
34957,0.050081654872074,0
36817,0.050081654872074,0
34659,0.050081654872074,0
34658,0.050081654872074,0
34051,0.0496733805117038,0
31658,0.0496733805117038,0
31269,0.0496733805117038,0
35464,0.0496733805117038,0
33825,0.0495372890582471,1
32782,0.0495372890582471,1
33240,0.0495372890582471,0
32650,0.0494011976047904,0
33896,0.0494011976047904,0
31559,0.0494011976047904,0
31065,0.0494011976047904,1
34602,0.0492651061513337,1
32464,0.0492651061513337,1
32547,0.0492651061513337,0
31756,0.0492651061513337,0
35752,0.0492651061513337,0
33124,0.0492651061513337,0
33032,0.0491290146978769,1
32282,0.0491290146978769,1
32814,0.0491290146978769,1
36220,0.0491290146978769,0
35418,0.0491290146978769,1
36865,0.0491290146978769,0
36023,0.0488568317909635,1
32942,0.0488568317909635,1
31697,0.0488568317909635,1
32209,0.0488568317909635,0
31214,0.0487207403375068,0
33619,0.0487207403375068,0
33153,0.0487207403375068,1
32051,0.0487207403375068,1
35907,0.04858464888405,0
30940,0.04858464888405,0
34468,0.04858464888405,0
36349,0.04858464888405,1
34063,0.04858464888405,0
36624,0.0484485574305933,1
35974,0.0484485574305933,1
31026,0.0484485574305933,0
35561,0.0484485574305933,0
35075,0.0484485574305933,1
31306,0.0483124659771366,0
32369,0.0483124659771366,0
35059,0.0483124659771366,0
32820,0.0483124659771366,0
32066,0.0483124659771366,1
35205,0.0483124659771366,1
32780,0.0481763745236799,0
36630,0.0481763745236799,1
31945,0.0481763745236799,0
35078,0.0481763745236799,1
31946,0.0481763745236799,0
34893,0.0481763745236799,0
35069,0.0481763745236799,0
31741,0.0481763745236799,1
31159,0.0480402830702231,0
34534,0.0480402830702231,0
31422,0.0480402830702231,1
31645,0.0480402830702231,0
34332,0.0479041916167664,1
35621,0.0477681001633097,0
34185,0.0477681001633097,0
34718,0.047632008709853,1
34625,0.047632008709853,1
33242,0.0474959172563963,0
36511,0.0474959172563963,0
33785,0.0474959172563963,0
35738,0.0474959172563963,0
35092,0.0474959172563963,0
36910,0.0473598258029395,1
34885,0.0473598258029395,1
36440,0.0473598258029395,0
33386,0.0473598258029395,1
31798,0.0473598258029395,0
32139,0.0472237343494828,0
34139,0.0472237343494828,0
36341,0.0472237343494828,1
36712,0.0472237343494828,0
33768,0.0472237343494828,0
34958,0.0470876428960261,1
34462,0.0470876428960261,1
36037,0.0470876428960261,1
36745,0.0470876428960261,1
35609,0.0470876428960261,0
35194,0.0470876428960261,0
31198,0.0470876428960261,0
35707,0.0469515514425694,0
32931,0.0469515514425694,1
33709,0.0466793685356559,0
36423,0.0466793685356559,0
31527,0.0466793685356559,1
32809,0.0466793685356559,0
34405,0.0465432770821992,0
34692,0.0465432770821992,0
35739,0.0465432770821992,0
31779,0.0464071856287425,0
32855,0.0464071856287425,0
34843,0.0464071856287425,0
35712,0.0462710941752858,1
35556,0.0462710941752858,0
36462,0.0462710941752858,0
32750,0.0462710941752858,0
33724,0.0462710941752858,0
36238,0.046135002721829,0
33718,0.0459989112683723,1
33418,0.0459989112683723,0
36717,0.0459989112683723,0
36498,0.0459989112683723,0
35589,0.0459989112683723,0
32227,0.0459989112683723,0
31979,0.0458628198149156,0
36896,0.0458628198149156,1
33897,0.0458628198149156,1
31359,0.0458628198149156,1
32344,0.0458628198149156,1
31282,0.0458628198149156,1
35691,0.0457267283614589,0
31323,0.0457267283614589,0
31793,0.0457267283614589,1
31913,0.0457267283614589,1
35615,0.0457267283614589,1
36101,0.0457267283614589,0
34531,0.0455906369080021,0
34076,0.0455906369080021,0
32810,0.0455906369080021,0
32215,0.0454545454545454,1
33555,0.0454545454545454,1
34161,0.0454545454545454,0
34993,0.0454545454545454,0
32672,0.0453184540010887,1
35120,0.0453184540010887,0
