ID,Betweenness_Centrality
33335,0.0016211500470054
35596,0.0016094215355023
33801,0.0016007660879885
31907,0.0016001093846879
33136,0.001578945907205
34321,0.0015748979007621
32100,0.001573163190397
36421,0.001571774934582
31676,0.0015692167780587
35653,0.0015586399096249
33632,0.0015494625674345
34681,0.0015441390311644
36540,0.0015433974547109
34513,0.0015267289958863
35695,0.0015251240809441
34576,0.001524485784915
31638,0.0014993221240431
32023,0.0014925891685415
35540,0.0014784576086742
31529,0.0014748367524968
31033,0.0014727003315776
32364,0.001443571410903
35765,0.0014353621433183
33073,0.0014342950827366
31352,0.0014168603641998
36338,0.0014162927336554
34711,0.0014082683924999
33080,0.001400221751857
31177,0.001388889859977
32895,0.0013844522558382
33997,0.0013734884269377
32561,0.0013684696514932
33340,0.0013647027471998
35137,0.0013560227951153
35842,0.0013253759695766
33814,0.0013246546665938
32048,0.0013159403686752
32210,0.0013126785640345
35171,0.0013089396568189
34309,0.0013064389392259
33726,0.0012942158382344
34293,0.0012829480195663
36467,0.0012792165499855
31879,0.0012748254557262
36157,0.0012729712800281
35101,0.0012676677184678
32219,0.0012624391384332
32106,0.0012586413052212
32199,0.001257840435719
32044,0.0012517517886792
31138,0.0012503948235609
31384,0.0012477520912412
31724,0.0012424085779646
32566,0.0012392780436227
33816,0.0012333785373524
36075,0.0012238261860697
35676,0.0012213691988925
32751,0.0012203943316363
33163,0.0012112332461968
31962,0.0012096551927256
35805,0.0011987530710305
33405,0.0011972431695043
36201,0.0011911410830521
35980,0.0011896638346194
31930,0.0011873474824125
33662,0.0011863728098413
36269,0.0011780137608019
34455,0.0011776628700992
35721,0.0011727101338937
31575,0.0011659211298265
31987,0.0011639165415815
32038,0.0011554915777276
36123,0.0011516196803361
31957,0.0011413328300686
32692,0.0011389653706134
31559,0.0011385332763041
32786,0.0011368252117123
32794,0.0011361482476798
35532,0.0011342394931029
35762,0.0011255959950247
31579,0.001123443340314
33503,0.0011204117285184
35620,0.0011171875379125
33364,0.0011113681163111
31753,0.0011071031277075
33639,0.0011001573158847
32663,0.0010992201597769
35681,0.0010984509123465
36458,0.0010933293788915
30980,0.0010924867441695
31502,0.0010922422505103
35743,0.0010904725178642
36841,0.0010896692922006
31040,0.0010887431846119
34148,0.0010876262516087
32107,0.0010805459778261
33631,0.001076743716786
30951,0.001074081357559
34099,0.0010710136303865
31825,0.0010702551657565
33667,0.0010563875066131
32511,0.0010465809627816
36346,0.0010463463209452
31631,0.0010441205287067
36828,0.0010353883095547
33128,0.0010322618848679
36353,0.0010317873146059
36350,0.0010317674020768
31226,0.0010301454784681
36639,0.001028770832555
33115,0.0010286159161236
36490,0.0010284191054345
35691,0.0010282488824041
31056,0.0010276430213828
35976,0.0010192046312913
33839,0.0010187979455785
32678,0.0010170142327852
34268,0.0010060615215935
32437,0.0010050676465467
34212,0.0010036318394659
32124,0.0010032581580487
35726,0.0009878383749876
33730,0.0009709861657291
32257,0.0009683531016381
32241,0.0009669792107954
32277,0.0009622584694977
34644,0.0009606941759364
35494,0.0009606749560234
33342,0.0009604315737842
31734,0.0009595059929649
36544,0.0009530405944597
36091,0.0009526605137133
32417,0.0009507075517821
33768,0.0009501978943699
31453,0.0009488212754894
33087,0.0009478823210481
35446,0.0009477288713848
31543,0.0009462371476852
33044,0.0009424547899743
32011,0.0009406703003569
32230,0.0009402340666513
36005,0.0009356004268233
32051,0.000933685916923
31381,0.0009335770083265
31035,0.0009292829952517
34280,0.0009229275586388
31581,0.000922057155989
31058,0.0009146453712316
35831,0.000914364475458
35717,0.0009137055291341
33656,0.0009120867484222
33388,0.0009089885433852
36759,0.0009087241964657
31147,0.0009071762733417
36693,0.0009070788077844
34517,0.0009065509477048
35972,0.0009060121205203
33232,0.0009050601518737
36866,0.0009045168192123
31229,0.0009036004103623
35487,0.0009028857506835
30927,0.0009026354582489
33763,0.0009015280917274
36153,0.0008996623011942
32129,0.0008956385278606
31114,0.0008952394596753
35730,0.0008944036982866
31160,0.0008933275480555
36723,0.0008919567006332
33116,0.0008905021193575
31562,0.0008860249418124
36525,0.0008857915170343
34882,0.0008796042202521
36568,0.0008757090768546
32354,0.0008737198260365
35046,0.0008722973165719
35746,0.0008657571827605
33991,0.0008648663293904
33823,0.0008606747982486
32836,0.0008592958341493
33844,0.0008578121500192
33246,0.0008571179951266
36100,0.0008566960717935
32949,0.0008524815571985
35675,0.0008517277885566
32024,0.0008450746608006
31828,0.0008448503353741
31623,0.0008436640856382
35857,0.0008408007331419
31231,0.0008390664571765
1258591,0.0008385085900817
31961,0.0008384940706477
35636,0.0008374223644243
31245,0.0008364467257104
33102,0.0008318788802508
34862,0.0008315776957871
35413,0.0008275866259267
33440,0.0008252919191451
34021,0.0008214034257287
33874,0.0008190046635536
33670,0.0008165866340793
34277,0.0008165712610457
36513,0.0008139024099485
35216,0.0008130784790167
31014,0.0008065164664128
34391,0.0008046259863461
32503,0.0008036708038082
36473,0.0007977957593219
34449,0.0007972532652307
33675,0.0007965671333718
35850,0.0007943958251289
32735,0.0007868263368962
35476,0.0007836483894662
31855,0.0007810101684173
32296,0.0007767070709447
36897,0.000772886357263
32035,0.0007723489147762
35688,0.0007719551326864
32183,0.000771464971587
34639,0.0007657225769902
31182,0.0007656733860039
32996,0.000763776945361
33467,0.0007624675489156
32764,0.0007599963489053
34362,0.0007565410839071
34479,0.0007551400471455
32117,0.0007543747453061
36678,0.0007524591103831
35708,0.000751406051392
35456,0.0007499732699398
32028,0.0007480597961053
35221,0.0007467427085859
33204,0.0007440112826616
33665,0.0007433943083614
33938,0.000739932017927
33755,0.0007391042198765
34649,0.0007379920778793
33414,0.0007377344736371
31469,0.0007358986883948
34984,0.0007351499596275
36030,0.0007346033786096
34744,0.0007331106156571
31016,0.0007330947305848
35744,0.0007320885080172
33453,0.0007296110216333
32114,0.0007291563839688
34745,0.000728747461482
33829,0.0007274407675505
34658,0.0007264411712633
32026,0.0007253264353198
32995,0.0007246932116744
35878,0.0007242626681477
35797,0.0007236549051033
33242,0.0007235370158621
113164,0.0007228531383221
35845,0.000721716357955
35823,0.0007213395011729
33728,0.0007209544666469
34392,0.0007203390132123
35343,0.0007195384287843
36210,0.0007169184500841
33200,0.0007163497657838
32942,0.0007141910273048
34599,0.0007126369316647
31965,0.000711183321482
33895,0.0007111675090902
34429,0.0007091063713763
32385,0.0007030758029253
33739,0.0007025091740872
35819,0.0007018524367068
35141,0.0007009022072885
34381,0.0006949961564929
35346,0.0006930379468349
36125,0.0006916173670534
33341,0.0006914728854252
35097,0.0006900037051119
36046,0.0006860906356023
36242,0.0006860674163634
31643,0.0006855079007222
34913,0.0006838901006817
35161,0.0006792379400241
32213,0.0006792283855723
31065,0.0006781273129519
32224,0.000676214231748
31859,0.0006736059445911
32052,0.0006713583057449
36838,0.0006705568161205
31351,0.0006702158061033
34908,0.0006676012223223
31601,0.0006663377918043
33448,0.0006662291261151
34091,0.0006655185011161
36483,0.0006638793399764
33360,0.0006624872379183
35959,0.0006603969022346
33933,0.0006581041642871
31919,0.0006504856638045
32266,0.0006501158779498
32027,0.0006462556388514
35591,0.0006461403293059
34242,0.0006459244527069
33981,0.0006447792962915
32855,0.0006444077246879
35375,0.0006437997857908
32897,0.0006433251663469
33224,0.0006422471251558
31995,0.0006419552182476
36256,0.0006419094783909
32243,0.0006414090730647
33952,0.0006413237690198
31249,0.0006377673855138
33181,0.0006373784155129
31960,0.0006372423670385
34967,0.0006364661982107
34902,0.0006327785570399
31017,0.0006323126987395
31901,0.0006318374312471
34552,0.0006310329040076
32505,0.000628000545634
33068,0.0006279937498727
35122,0.000627875025976
36193,0.0006275761982711
34473,0.0006262613337604
31217,0.0006248624022894
32136,0.0006219522815693
32809,0.0006206927836378
34110,0.000620126243745
36362,0.0006198233736565
32289,0.0006187100311987
34398,0.0006181689002328
31456,0.0006178864690303
31700,0.0006178471380735
36601,0.000617517871468
32890,0.0006159433767569
36627,0.0006156630380587
34127,0.0006134876774377
31463,0.0006131814152564
33693,0.0006111983067123
31632,0.0006107997638042
31222,0.0006098572105572
31710,0.0006098322205206
36611,0.0006093207812623
36861,0.0006092426151081
36087,0.000607637397913
36310,0.0006049862118322
33337,0.0006044175849753
34464,0.0006038592220063
31320,0.0006034139704153
35002,0.0006032709440782
34385,0.0006020380989355
36918,0.000601386976252
33591,0.0006006688801483
34054,0.0005997470256172
33595,0.0005986248479563
32815,0.0005962481258971
31300,0.0005943666588723
36517,0.0005928930335377
36397,0.0005925284386776
32270,0.0005918501059193
33519,0.000591521460557
35468,0.0005849861079386
33226,0.0005842945150184
31607,0.0005821797748718
32118,0.0005819729818815
35785,0.0005811611823499
36155,0.0005810541036274
34058,0.000579225648584
36728,0.0005792055032596
30971,0.0005789746599831
30973,0.0005785218146747
33320,0.0005785208797651
36403,0.0005732682079893
31148,0.000573257982013
33992,0.0005729981622542
31881,0.0005678389724547
33131,0.0005659690718385
35690,0.0005658583471435
31994,0.0005657192984938
31742,0.0005650381974036
36679,0.0005644484620234
35394,0.0005642005296561
33156,0.0005641207887929
32835,0.000563962586815
35647,0.0005638630613874
32458,0.0005636146699184
36754,0.0005633870047068
35587,0.0005624005286766
35014,0.000561314929231
33652,0.0005612728975131
33045,0.000560952468375
32961,0.0005605861620055
34997,0.0005583576030158
35422,0.0005574262662505
33144,0.0005560044038281
31467,0.0005559805817033
33575,0.0005555256776
32366,0.0005550630025734
36925,0.0005518107934647
34659,0.0005516715875553
35049,0.0005516103492281
31793,0.0005512190826535
35742,0.0005509503846211
36068,0.0005507606681223
33531,0.0005505813363907
33027,0.0005484060352712
34752,0.0005479494360175
35968,0.0005478943422272
33929,0.0005477067210413
31178,0.000546001603057
34892,0.000545205654901
31641,0.0005435914519321
34199,0.0005419432510558
32881,0.0005415743637746
31499,0.0005415612111593
35077,0.0005412899221829
31278,0.0005397365891602
36811,0.0005392508289982
35251,0.0005383262732686
36214,0.0005325265271732
34547,0.0005316828917962
36273,0.0005312305908747
33483,0.000530643812984
34185,0.0005291299277336
34097,0.0005282929339683
35822,0.0005271232194539
34101,0.0005251615211162
35696,0.0005240915994124
35204,0.0005226295875372
33919,0.0005215004284482
31446,0.000519879974405
32880,0.000518196083368
32388,0.0005171086458055
34487,0.0005165573049882
35603,0.000516351934262
32682,0.0005162711179018
32428,0.0005152387891972
34361,0.0005141659120349
36391,0.0005140134539704
36832,0.0005136484598136
32893,0.0005112279841002
32356,0.0005110855697276
31339,0.0005099280425485
31042,0.0005089190570711
32983,0.0005088842243474
35957,0.0005087104844592
33696,0.0005072144593538
32927,0.0005070434035791
31191,0.0005050940823358
36607,0.0005036460749562
32179,0.0005034442687337
36552,0.0005023920714962
36349,0.0005020108040611
34543,0.0004991097980857
35832,0.0004982218226757
31683,0.000495566430414
35211,0.0004940935213469
35835,0.0004939059299445
32432,0.0004935458544101
34568,0.0004935288797653
34285,0.0004933958287331
36697,0.0004922518695408
34078,0.0004916171635069
36079,0.0004915494369298
36176,0.0004915207078057
33808,0.0004896207514714
34595,0.0004890322162733
31610,0.0004864430215538
34032,0.0004855495125094
32493,0.0004840470503419
35322,0.0004804073803621
32891,0.0004800671501296
36009,0.0004797919475751
36749,0.0004795189489207
34057,0.0004788980421305
32969,0.0004788848964874
36408,0.0004786928583556
34342,0.0004783599712705
36610,0.0004782313146602
32559,0.000476470488737
32153,0.0004763974018711
33573,0.0004762390679938
31918,0.0004757281436098
31358,0.0004745094350856
36292,0.0004740179647387
34594,0.000473119408647
34424,0.0004729091813405
35541,0.0004718391561583
34600,0.0004703695127425
34213,0.0004696623088076
35659,0.0004694965482627
34944,0.0004680818936841
33205,0.0004670725118909
32827,0.0004670150417503
35045,0.0004662154013914
33759,0.0004655263505631
31788,0.0004622407522499
36489,0.0004615886139908
36803,0.0004599385593574
35927,0.0004582797556204
32119,0.0004560616088796
34607,0.0004536041084674
36104,0.0004534646233927
34502,0.0004526997151735
35725,0.0004526030520191
33518,0.00045149733885
35577,0.000451324566413
35441,0.0004507270199794
31980,0.0004504678545879
31143,0.0004497260910914
31954,0.0004496463148286
34848,0.0004478085456799
36253,0.0004474991457616
34753,0.0004439349251764
32033,0.000442406475247
34916,0.0004421764482308
36355,0.0004417451177802
31916,0.0004407544946571
32867,0.0004395510006126
34520,0.0004393584862522
35170,0.0004387533908524
33606,0.0004381687569677
34699,0.0004379357676746
36354,0.0004367639035292
32547,0.0004367052098186
36551,0.0004363731918363
34018,0.0004356613612606
31336,0.000435582477922
36011,0.0004344294778134
31066,0.0004341286356645
31128,0.0004340600612765
31740,0.0004336018671993
33062,0.000433414341376
33212,0.0004330959566403
31400,0.0004323305258272
32282,0.000432320159033
36892,0.0004316226545324
32258,0.0004313273875757
33121,0.0004312944190876
31133,0.0004304918553568
33462,0.0004300743153626
32627,0.0004286140221539
33090,0.0004286036999788
34366,0.0004280101563073
33316,0.0004277907466103
31652,0.0004277176225821
34628,0.0004267832162995
32600,0.000426749584796
31012,0.000425323880655
35205,0.0004231818220125
35737,0.000422402497461
33817,0.0004218727717967
31369,0.0004217962383144
33040,0.0004201983600025
36434,0.0004189322149017
33776,0.0004184667946993
33579,0.0004167525757283
34561,0.0004159716238173
33569,0.0004143894412823
36430,0.0004139689100117
31914,0.0004126659533406
32221,0.0004108911439141
32115,0.0004107894016907
33681,0.000408972932279
35128,0.0004088456081959
35402,0.0004084183106934
31808,0.0004074813961286
35795,0.0004066696390562
35231,0.0004064113515495
36915,0.0004063659140404
33717,0.0004060545823781
33439,0.0004053685081607
31943,0.0004045074063831
33762,0.0004043917824958
36405,0.0004039021773891
36363,0.0004037243742847
32329,0.0004023772337601
36231,0.0004012433460902
36302,0.0003996115224973
36271,0.0003992947981874
36116,0.0003991423267044
35126,0.0003976386903186
36531,0.0003976351788793
35829,0.0003966107318812
36692,0.0003965717874382
33349,0.000395863764577
31414,0.0003958371313975
36026,0.0003956826553682
35658,0.0003953346817786
34133,0.000394773138552
35707,0.0003946484073377
36384,0.0003942007888039
33086,0.0003941204967247
31117,0.0003939857380604
34863,0.0003937077226886
34950,0.0003933787258301
32194,0.0003929261452568
34640,0.0003918905896918
34403,0.0003908670253565
36499,0.0003904323824267
32415,0.0003903307111035
33965,0.0003902837027549
35145,0.0003901276524807
31037,0.0003900771352454
35766,0.0003897990113773
32134,0.0003896701866139
31527,0.0003886495610422
33941,0.0003876865007757
34123,0.0003874681605091
35703,0.0003866087833988
36625,0.0003862467645156
33299,0.0003860038996586
35153,0.0003859875338681
31612,0.0003832445759406
32962,0.0003832204659991
36025,0.000383127154479
31044,0.0003823840655598
33429,0.0003822894401277
33227,0.0003822476647687
31701,0.0003819674533191
35293,0.0003812707402456
33049,0.0003810436012291
34697,0.0003800440431947
34494,0.0003794080620075
35569,0.0003790616868869
32820,0.000378552141676
32608,0.0003780162306871
35038,0.0003775835436916
32143,0.0003773389451732
30941,0.0003765768612852
34664,0.0003760623648381
31839,0.0003760451251228
31345,0.0003753431004411
36547,0.0003749059766485
31685,0.000374888410407
36169,0.0003737045429436
34515,0.0003733666297008
35524,0.0003731807890815
31059,0.0003729842595626
32756,0.0003729350860712
32229,0.0003726392418747
34272,0.0003706700351123
32172,0.0003704909478186
36054,0.0003692673836857
35686,0.0003686466269809
36036,0.0003684827187473
32498,0.0003678808864807
33203,0.0003677807209088
31100,0.0003677662990993
36856,0.0003671863317081
32540,0.0003668867146832
32495,0.0003656450064519
34112,0.0003656250629899
35163,0.000365546261897
36142,0.0003649876415133
33166,0.0003645221553067
32972,0.000363863144977
32532,0.0003629198138666
31360,0.0003621154246059
35973,0.0003617913211461
31986,0.0003611305706956
32039,0.0003607836634756
36931,0.0003596013221206
31046,0.0003592067255078
35040,0.0003588765475051
36598,0.0003583346027797
34854,0.0003571385867051
32729,0.0003566704020094
37085,0.0003560947218758
34010,0.0003557325761307
36640,0.000355636948156
33505,0.0003551665901202
36099,0.0003550349113095
32137,0.0003548503589175
35488,0.000354579622493
33515,0.0003541001327158
36143,0.0003530458810665
35379,0.0003521006030641
32014,0.0003507895559444
33925,0.0003504852991948
32363,0.0003503514934607
32306,0.0003501401019902
36751,0.0003491863345847
36274,0.0003491275235366
35024,0.0003487957076965
32297,0.0003473840715933
33934,0.0003469624524505
31885,0.0003467973537802
34743,0.0003464396614676
33404,0.0003454247194658
34447,0.0003454162571268
36914,0.0003451099903084
31391,0.0003444601234656
32530,0.0003441760817713
36389,0.0003441644579368
35383,0.0003436757159184
32871,0.0003435292617035
35747,0.0003429442138591
31387,0.0003427896159063
32933,0.0003426788107041
32487,0.0003415952482247
33159,0.0003408744806358
32391,0.0003405742173646
34402,0.0003376706987789
32291,0.0003374824190408
34129,0.0003373660159653
31717,0.0003371764662661
35445,0.0003364779312081
32279,0.0003354730070896
31829,0.0003343845937409
33671,0.0003334229205549
35285,0.0003331216034703
33920,0.000332055356138
32227,0.0003320460126723
33164,0.0003310455546923
31604,0.0003302350748485
34334,0.0003297142298765
34203,0.0003287063451008
32483,0.0003286479723963
33383,0.0003284835172695
36393,0.0003275164046749
32464,0.0003274289026381
32573,0.00032739766643
33628,0.0003273348244795
31174,0.0003271513353758
31166,0.0003267765070979
32461,0.000326730928878
34942,0.000326421808118
33432,0.0003249648848722
35731,0.0003243079619154
34678,0.0003240218714505
36516,0.0003236000789253
36251,0.0003230774329729
32077,0.0003219534205866
35800,0.0003216962741597
35305,0.000321667153232
33994,0.0003209674501717
35380,0.0003209571193436
33000,0.000319859979938
37070,0.0003197683351059
32703,0.0003192209788336
31642,0.0003191880217197
33949,0.0003190351117473
35806,0.000318968967581
34845,0.0003189434933046
31077,0.0003188345872723
35223,0.000317223620394
35288,0.0003164853664689
34955,0.0003156165666323
34353,0.000315606157677
31706,0.0003150871652488
34248,0.0003149360602892
31983,0.0003141258755011
34625,0.0003140043714006
31845,0.0003134373867983
32368,0.0003129873033261
31755,0.0003128427121439
35733,0.0003126116026734
33610,0.0003123982516904
32807,0.0003116455757989
34534,0.0003107308994888
33263,0.0003102065766541
34019,0.000309964627225
31115,0.000309661778323
32691,0.0003096131992049
34079,0.0003095432164929
34724,0.0003095276913912
36451,0.0003093450201093
34080,0.0003092926280549
33127,0.0003092589394418
34887,0.0003091939302726
35426,0.0003081483204816
32040,0.0003078490181206
33847,0.0003074139157351
33899,0.0003067757962229
31703,0.0003064655579037
34156,0.0003051829357594
30968,0.0003049410193792
34109,0.0003046658239977
32246,0.0003042548312327
32720,0.0003037310497125
33056,0.0003036775906517
33506,0.0003028855647435
35156,0.0003026265232521
36744,0.000302460832271
31801,0.0003023997115189
33266,0.0003018150543358
31031,0.0003018143664983
34481,0.000301507286651
32662,0.0003005780773085
32712,0.0003001629061897
33311,0.0003001307162294
36258,0.0002998686777907
35951,0.000299049582627
33526,0.0002989418072236
31636,0.0002986941568272
36562,0.0002986419320212
36924,0.00029853312437
34492,0.0002980192548742
33481,0.0002971495906923
34252,0.0002966718640424
32851,0.0002966065013342
32330,0.0002961781799538
31635,0.0002956326529402
34941,0.0002955322544222
36905,0.000295438475905
33247,0.0002952090833261
31959,0.0002951815056669
32021,0.0002948418524812
35146,0.0002947141144662
31265,0.0002936788701881
34460,0.0002932772428982
35028,0.0002927898693043
33250,0.0002926946700047
35460,0.0002922536143724
34654,0.0002921070805089
35376,0.0002917018534062
36061,0.0002914060226325
34477,0.0002913064981814
32191,0.0002911701031342
36445,0.0002910959288357
32544,0.0002899289967177
32641,0.0002896441928619
35750,0.0002895590056295
33424,0.0002892132710329
32151,0.0002891781953977
35017,0.0002889143150014
31266,0.0002887775220743
35990,0.0002887366524918
35706,0.0002882969713684
35801,0.0002882672422758
32177,0.0002881168676271
36937,0.0002877771335059
34152,0.0002874172543004
31838,0.0002867696807068
33386,0.000286698325027
36622,0.0002864624027041
35931,0.0002864086304457
35414,0.0002863946777132
35401,0.000286346419411
32842,0.0002862014396733
35234,0.0002860531112111
34996,0.0002860424737387
34528,0.0002859220416321
31473,0.0002859210906716
34153,0.0002857654932585
31509,0.0002851416194081
32886,0.0002849283631386
33317,0.0002849117715218
31561,0.0002844265368853
33612,0.0002843737327015
31905,0.0002842536322635
36854,0.0002840589258432
36673,0.000283805390563
31390,0.0002837228295147
34852,0.0002837026322796
33400,0.0002835942711065
33336,0.0002835417091882
32830,0.0002832866245636
36131,0.0002831862036881
33407,0.0002830178936101
35871,0.0002829809357612
36317,0.0002829211386244
34617,0.0002824171406732
36588,0.0002822497169222
36097,0.0002819771620797
32866,0.0002819052733944
32160,0.0002810341070426
35207,0.0002808156713784
32528,0.0002807714423113
35715,0.0002792152695794
36572,0.0002789412736598
1258706,0.0002786134398648
34440,0.0002785124461217
35148,0.0002784214006168
31209,0.0002784082061203
34885,0.000278192578726
33747,0.0002781479120862
34641,0.0002778034889121
35672,0.0002777780745674
36466,0.000277488111398
33261,0.0002770114547561
33039,0.0002764827021852
35069,0.0002764432250374
35519,0.0002763634133407
36200,0.0002760046673942
33043,0.0002759736814871
35606,0.0002758338264779
32342,0.0002757607956826
34039,0.0002756935866276
31028,0.0002754200472293
30949,0.0002753597723873
31032,0.0002752583667545
32704,0.0002751165811461
31397,0.0002750139777595
36714,0.0002748624111653
31312,0.0002747957599468
35974,0.0002745814273908
36683,0.0002745638809865
35299,0.0002742880458042
32440,0.0002741741662915
31153,0.0002740273788291
32341,0.0002738728205891
32058,0.0002734606586598
36738,0.0002734274406276
34210,0.000272859810203
36073,0.0002728165707201
30929,0.0002724357082346
32443,0.0002724279278999
32144,0.0002722141702448
36701,0.0002721957467392
33983,0.0002717383892381
35589,0.0002716155858411
31792,0.000271038277506
34154,0.0002709702027001
34441,0.0002707677790442
32700,0.0002704535952097
34469,0.0002700364969401
36220,0.0002699590821025
35391,0.0002693360445171
31108,0.0002691875997981
34602,0.0002688635879543
36623,0.0002686858739666
1258702,0.0002681629971761
32441,0.0002668362601907
32454,0.0002667385423612
36600,0.0002665533520786
34378,0.0002654464336533
36257,0.000264398834365
34693,0.0002642340640107
32182,0.0002638360512254
35000,0.0002630276665678
33831,0.0002625412017481
32801,0.0002619902216411
35253,0.0002615947448696
36865,0.0002613625362096
31130,0.0002608133314764
33650,0.0002606885656206
33324,0.0002604850809227
32130,0.0002603640286718
34288,0.00025872233799
36711,0.0002585025323467
35361,0.0002582681719618
33003,0.0002582543644685
33807,0.0002582525950474
34605,0.000258031255821
32810,0.0002579345150978
31798,0.0002577160205433
34747,0.0002574828619979
33619,0.0002563000316046
31853,0.0002555821815253
35357,0.0002551861373679
31289,0.0002550085749853
35773,0.000254805673379
35300,0.0002547525492775
33585,0.0002532447080408
32200,0.0002528091515249
32782,0.0002527987411321
31506,0.0002526877996201
34323,0.00025137192783
31956,0.0002510671152016
34893,0.0002504607141551
32456,0.0002503065445123
34435,0.0002498372574426
33419,0.000249816609053
36455,0.0002490321635502
32899,0.0002489005973516
36014,0.0002481487258724
31404,0.0002479160940245
34650,0.0002478771823188
34876,0.0002476242223999
34626,0.0002474203431252
32736,0.0002472008903572
32477,0.0002471505488092
35594,0.0002464115429752
31689,0.000245462015447
32450,0.0002453076046985
32976,0.000245206976347
32953,0.0002451672000296
36341,0.0002450783246148
33629,0.0002447618593106
30967,0.0002439434738915
34051,0.0002436514729689
33555,0.0002429925566729
32832,0.0002427558148825
34395,0.0002423874187803
33926,0.0002422418618539
35925,0.0002421416057693
35003,0.0002419867839923
35556,0.0002418554778428
36351,0.0002411721750119
34023,0.0002410065459843
35474,0.0002408801463436
34337,0.0002397028268759
34500,0.0002395095893428
31667,0.0002394822903605
33593,0.0002387163802184
31139,0.0002384791232869
31675,0.0002383311950449
31349,0.0002382060352961
33729,0.0002378840797573
34241,0.0002375811338396
31109,0.0002373386109904
35761,0.0002371740577205
36855,0.0002366527463282
33654,0.0002366092128921
31298,0.0002364018219365
35434,0.0002361073107165
36702,0.0002354213231217
33971,0.0002353299556965
35615,0.0002350321850622
33110,0.0002350271287054
34632,0.0002341649252815
33879,0.0002339625160179
34352,0.0002338892860437
34038,0.0002338103506006
31462,0.000233328653591
34535,0.0002330583274541
30940,0.0002325768748208
32624,0.000232525126732
34842,0.0002324558866861
31789,0.0002323528464762
34556,0.000231958527927
32208,0.0002315478916032
31210,0.0002314685728111
34541,0.0002313904376949
34364,0.0002313035435966
31330,0.0002311121482142
31314,0.0002310309446898
31269,0.0002309751608434
32677,0.000230141773889
34843,0.0002294287468928
34531,0.0002290956937188
35083,0.0002288926154078
31864,0.0002288706607097
36837,0.000228805405619
35255,0.0002283972630913
35004,0.0002282417675035
35254,0.0002280238044635
35836,0.000227625747882
35192,0.0002275526862132
35492,0.0002275133218041
31362,0.0002273211497488
34284,0.000227073361143
32016,0.000226551482193
35102,0.0002259997591568
32918,0.0002259765297637
34052,0.0002257328112326
36333,0.0002257050568192
31781,0.0002253658831614
33066,0.000225034212113
31195,0.0002249378469518
32202,0.0002246317356887
35665,0.0002245750557441
36817,0.0002245693312392
31600,0.0002243703968516
36175,0.0002241108753151
32067,0.0002239891116511
33701,0.0002237420486196
36548,0.0002235122245109
34611,0.0002224989547948
33149,0.0002222561477774
35064,0.0002222161685729
35407,0.0002221767372214
36863,0.0002220100440509
36698,0.0002209210591252
