Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,1,80,10,10,0.5,0.8955386289445049,0.7166921513906889,0.5733333333333334,0.5397580431792569,0.7166921513906889,0.7633136094674556,0.45907473309608543
32,1,80,10,10,1,0.9102285092491839,0.7793171465337347,0.6680080482897385,0.6242704214050276,0.7793171465337347,0.7685185185185185,0.5907473309608541
32,1,80,10,10,2,0.8988030467899891,0.7434088275427012,0.610878661087866,0.5663388866882502,0.7434088275427012,0.7411167512690355,0.5195729537366548
32,1,80,10,20,0.5,0.8955386289445049,0.7181503804423599,0.5752212389380532,0.5405272353755154,0.71815038044236,0.7602339181286549,0.4626334519572954
32,1,80,10,20,1,0.8955386289445049,0.7298162128557291,0.5897435897435898,0.5471593004497478,0.7298162128557291,0.7379679144385026,0.49110320284697506
32,1,80,10,20,2,0.9009793253536452,0.7446933490584366,0.6160337552742616,0.5744973388648296,0.7446933490584365,0.7564766839378239,0.5195729537366548
32,1,80,20,10,0.5,0.9194776931447225,0.7906092791822947,0.6967213114754098,0.6616446206246938,0.7906092791822947,0.821256038647343,0.604982206405694
32,1,80,20,10,1,0.9134929270946681,0.7754110126006533,0.6708074534161491,0.6337842310980346,0.7754110126006533,0.801980198019802,0.5765124555160143
32,1,80,20,10,2,0.9162132752992383,0.7755584354436513,0.6764705882352942,0.6440284974462814,0.7755584354436513,0.8256410256410256,0.5729537366548043
32,1,80,20,20,0.5,0.911316648531012,0.7464201391031663,0.6369710467706013,0.6154471768592227,0.7464201391031663,0.8511904761904762,0.5088967971530249
32,1,80,20,20,1,0.911316648531012,0.775584720136589,0.6666666666666667,0.626119351214999,0.7755847201365889,0.7836538461538461,0.5800711743772242
32,1,80,20,20,2,0.9151251360174102,0.7661668003757569,0.6652360515021459,0.6367354868324269,0.7661668003757568,0.8378378378378378,0.5516014234875445
32,1,120,10,10,0.5,0.9151251360174102,0.7763744037374548,0.675,0.6401905594300512,0.7763744037374548,0.8140703517587939,0.5765124555160143
32,1,120,10,10,1,0.9140369967355821,0.774273913927916,0.6708333333333334,0.6353250084670785,0.774273913927916,0.8090452261306532,0.5729537366548043
32,1,120,10,10,2,0.9140369967355821,0.7611498524628757,0.6580086580086579,0.6308363424688936,0.7611498524628757,0.8397790055248618,0.5409252669039146
32,1,120,10,20,0.5,0.8933623503808488,0.7329063784950071,0.5899581589958159,0.5419028571439736,0.7329063784950071,0.7157360406091371,0.501779359430605
32,1,120,10,20,1,0.9026115342763874,0.7441985111435669,0.6183368869936035,0.5800288252812845,0.744198511143567,0.7712765957446809,0.5160142348754448
32,1,120,10,20,2,0.8982589771490751,0.7474623843187808,0.6144329896907217,0.5670163018766111,0.7474623843187808,0.7303921568627451,0.5302491103202847
32,1,120,20,10,0.5,0.9124047878128401,0.7616446903777454,0.6552462526766595,0.6244215661339253,0.7616446903777454,0.8225806451612904,0.5444839857651246
32,1,120,20,10,1,0.9276387377584331,0.7954262348663024,0.7188160676532771,0.6952019660576211,0.7954262348663024,0.8854166666666666,0.604982206405694
32,1,120,20,10,2,0.9189336235038085,0.7742476292349783,0.6809421841541756,0.6544987934140278,0.7742476292349783,0.8548387096774194,0.5658362989323843
32,1,120,20,20,0.5,0.9091403699673558,0.7480520756907731,0.6345733041575492,0.6067342113909865,0.748052075690773,0.8238636363636364,0.5160142348754448
32,1,120,20,20,1,0.9140369967355821,0.7698992267729026,0.6666666666666666,0.6336763469025788,0.7698992267729025,0.8186528497409327,0.5622775800711743
32,1,120,20,20,2,0.911860718171926,0.7627817890504827,0.6553191489361703,0.622703772835315,0.7627817890504826,0.8148148148148148,0.5480427046263345
32,3,80,10,10,0.5,0.9096844396082698,0.7600390384830761,0.6483050847457628,0.6133417531409876,0.7600390384830761,0.8010471204188482,0.5444839857651246
32,3,80,10,10,1,0.9162132752992383,0.7580596868235977,0.65929203539823,0.6394134578073148,0.7580596868235977,0.8713450292397661,0.5302491103202847
32,3,80,10,10,2,0.9238302502720348,0.7902618641104231,0.7058823529411766,0.6783929946039307,0.7902618641104231,0.8615384615384616,0.597864768683274
32,3,80,10,20,0.5,0.9107725788900979,0.7708889026026418,0.6611570247933884,0.6220306408155875,0.7708889026026416,0.7881773399014779,0.5693950177935944
32,3,80,10,20,1,0.9096844396082698,0.7542061222763915,0.6422413793103449,0.6110671309566353,0.7542061222763915,0.8142076502732241,0.5302491103202847
32,3,80,10,20,2,0.9069640914036997,0.7409346379683532,0.6225165562913908,0.5954221419971876,0.7409346379683532,0.8197674418604651,0.501779359430605
32,3,80,20,10,0.5,0.9276387377584331,0.8056338382280003,0.7268993839835728,0.6973249589812087,0.8056338382280002,0.8592233009708737,0.6298932384341637
32,3,80,20,10,1,0.9303590859630033,0.8086977191743406,0.7355371900826445,0.708849414765405,0.8086977191743406,0.8768472906403941,0.6334519572953736
32,3,80,20,10,2,0.9221980413492927,0.792214931076964,0.7039337474120083,0.6724539213561551,0.7922149310769638,0.8415841584158416,0.604982206405694
32,3,80,20,20,0.5,0.9129488574537541,0.7707151950667059,0.6652719665271966,0.6298725635033694,0.7707151950667058,0.8071065989847716,0.5658362989323843
32,3,80,20,20,1,0.9129488574537541,0.7780063403250617,0.6721311475409837,0.6329508819993713,0.7780063403250616,0.7922705314009661,0.5836298932384342
32,3,80,20,20,2,0.9232861806311208,0.7928571918348316,0.7068607068607069,0.6768795744897163,0.7928571918348317,0.85,0.604982206405694
32,3,120,10,10,0.5,0.9156692056583242,0.7723208469613752,0.6723044397463003,0.6408299800852219,0.7723208469613752,0.828125,0.5658362989323843
32,3,120,10,10,1,0.9200217627856365,0.7836392643028728,0.6918238993710691,0.661422858799914,0.7836392643028728,0.8418367346938775,0.5871886120996441
32,3,120,10,10,2,0.926550598476605,0.8049915774701326,0.7239263803680981,0.6929307565274004,0.8049915774701325,0.8509615384615384,0.6298932384341637
32,3,120,10,20,0.5,0.9085963003264418,0.7448144872084971,0.6299559471365639,0.6034404319441177,0.7448144872084971,0.8265895953757225,0.5088967971530249
32,3,120,10,20,1,0.9205658324265505,0.7868768527851489,0.6958333333333333,0.6645183142449148,0.7868768527851489,0.8391959798994975,0.594306049822064
32,3,120,10,20,2,0.9173014145810664,0.7776589252531902,0.680672268907563,0.6489377113259456,0.7776589252531902,0.8307692307692308,0.5765124555160143
32,3,120,20,10,0.5,0.9243743199129488,0.790582994489357,0.7073684210526316,0.6806845375000797,0.790582994489357,0.865979381443299,0.597864768683274
32,3,120,20,10,1,0.9134929270946681,0.78416038691068,0.6787878787878787,0.6376628240334034,0.7841603869106799,0.7850467289719626,0.597864768683274
32,3,120,20,10,2,0.9173014145810664,0.7849500705115457,0.6872427983539093,0.6515176834209424,0.7849500705115459,0.8146341463414634,0.594306049822064
32,3,120,20,20,0.5,0.9091403699673558,0.7611761371558134,0.6484210526315789,0.6117995942548992,0.7611761371558134,0.7938144329896907,0.5480427046263345
32,3,120,20,20,1,0.9173014145810664,0.7689095509431634,0.6724137931034482,0.6464116061021272,0.7689095509431633,0.8524590163934426,0.5551601423487544
32,3,120,20,20,2,0.9216539717083787,0.7889773425946878,0.7,0.6693838652078876,0.7889773425946877,0.8442211055276382,0.597864768683274
64,1,80,10,10,0.5,0.8993471164309031,0.7320641255082659,0.5986984815618221,0.5619620069844571,0.7320641255082659,0.7666666666666667,0.49110320284697506
64,1,80,10,10,1,0.9026115342763874,0.7310744496785267,0.6031042128603105,0.5740594961265716,0.7310744496785267,0.8,0.48398576512455516
64,1,80,10,10,2,0.9178454842219804,0.777980055632124,0.6821052631578948,0.6511624189664309,0.777980055632124,0.8350515463917526,0.5765124555160143
64,1,80,10,20,0.5,0.8955386289445049,0.7137756932873465,0.5695067264573991,0.5382646301366844,0.7137756932873465,0.7696969696969697,0.45195729537366547
64,1,80,10,20,1,0.8977149075081611,0.7063108404930551,0.5627906976744186,0.5440534282300312,0.7063108404930551,0.8120805369127517,0.4306049822064057
64,1,80,10,20,2,0.9020674646354734,0.7409609226612909,0.6137339055793991,0.576436919186494,0.7409609226612909,0.772972972972973,0.5088967971530249
64,1,80,20,10,0.5,0.9064200217627857,0.7406135075894194,0.6211453744493394,0.5930854852870365,0.7406135075894195,0.815028901734104,0.501779359430605
64,1,80,20,10,1,0.9178454842219804,0.7721471394254394,0.6766595289079229,0.6494859222006775,0.7721471394254394,0.8494623655913979,0.5622775800711743
64,1,80,20,10,2,0.911860718171926,0.7540324147404558,0.6462882096069869,0.6197908336355848,0.7540324147404558,0.8361581920903954,0.5266903914590747
64,1,80,20,20,0.5,0.9042437431991295,0.7378707570220129,0.6140350877192984,0.5833152997376085,0.7378707570220128,0.8,0.498220640569395
64,1,80,20,20,1,0.9096844396082698,0.7498314351213782,0.6375545851528384,0.6095412414217153,0.7498314351213781,0.8248587570621468,0.5195729537366548
64,1,80,20,20,2,0.9009793253536452,0.7432351200067655,0.614406779661017,0.5737071472063507,0.7432351200067654,0.7591623036649214,0.5160142348754448
64,1,120,10,10,0.5,0.9080522306855278,0.7488680439845765,0.6334056399132321,0.6026540516142262,0.7488680439845765,0.8111111111111111,0.5195729537366548
64,1,120,10,10,1,0.9091403699673558,0.746593846639102,0.6329670329670329,0.6062592976495204,0.7465938466391021,0.8275862068965517,0.5124555160142349
64,1,120,10,10,2,0.9145810663764962,0.7687621281001653,0.6666666666666666,0.635389639399267,0.7687621281001653,0.8263157894736842,0.5587188612099644
64,1,120,10,20,0.5,0.9031556039173014,0.7445196415225008,0.6196581196581197,0.5821660462469822,0.7445196415225008,0.7754010695187166,0.5160142348754448
64,1,120,10,20,1,0.9053318824809575,0.7283054144181826,0.6045454545454546,0.5845474399918036,0.7283054144181825,0.8364779874213837,0.47330960854092524
64,1,120,10,20,2,0.9064200217627857,0.7551957981061308,0.6371308016877637,0.5991552588805584,0.7551957981061307,0.7823834196891192,0.5373665480427047
64,1,120,20,10,0.5,0.9189336235038085,0.7698729420799648,0.6767895878524945,0.6535191074014378,0.7698729420799649,0.8666666666666667,0.5551601423487544
64,1,120,20,10,1,0.9347116430903155,0.8185579074641671,0.7530864197530865,0.7283595667616006,0.8185579074641671,0.8926829268292683,0.6512455516014235
64,1,120,20,10,2,0.9232861806311208,0.7768166722664491,0.6928104575163397,0.6736831115376172,0.776816672266449,0.8932584269662921,0.5658362989323843
64,1,120,20,20,0.5,0.9080522306855278,0.7488680439845765,0.6334056399132321,0.6026540516142262,0.7488680439845765,0.8111111111111111,0.5195729537366548
64,1,120,20,20,1,0.9091403699673558,0.7538849918974577,0.6408602150537634,0.6088184802059676,0.7538849918974577,0.8097826086956522,0.5302491103202847
64,1,120,20,20,2,0.911316648531012,0.7522530553098508,0.6433260393873085,0.617009787796274,0.7522530553098508,0.8352272727272727,0.5231316725978647
64,3,80,10,10,0.5,0.9232861806311208,0.7826495884731337,0.6980728051391863,0.6745502782674296,0.7826495884731337,0.8763440860215054,0.5800711743772242
64,3,80,10,10,1,0.9238302502720348,0.7815124898003963,0.6982758620689656,0.6767068705125489,0.7815124898003963,0.8852459016393442,0.5765124555160143
64,3,80,10,10,2,0.9292709466811752,0.8022225422097884,0.7280334728033472,0.7031806521361992,0.8022225422097884,0.883248730964467,0.6192170818505338
64,3,80,10,20,0.5,0.9140369967355821,0.7524004781528489,0.648888888888889,0.6287038423448156,0.7524004781528489,0.863905325443787,0.5195729537366548
64,3,80,10,20,1,0.9124047878128401,0.757270003222732,0.6507592190889371,0.6230000739291109,0.7572700032227319,0.8333333333333334,0.5338078291814946
64,3,80,10,20,2,0.9107725788900979,0.7460990087242325,0.6355555555555555,0.6130075248450111,0.7460990087242324,0.8461538461538461,0.5088967971530249
64,3,80,20,10,0.5,0.926550598476605,0.7904092869534212,0.7121535181236675,0.6897902725677851,0.7904092869534213,0.8882978723404256,0.594306049822064
64,3,80,20,10,1,0.926006528835691,0.7900881565744874,0.7106382978723405,0.6874106086516999,0.7900881565744874,0.8835978835978836,0.594306049822064
64,3,80,20,10,2,0.9254624591947769,0.7883087971438825,0.7078891257995735,0.6848011158729442,0.7883087971438826,0.8829787234042553,0.5907473309608541
64,3,80,20,20,0.5,0.9309031556039173,0.7988112461915766,0.7292110874200426,0.7097468993471489,0.7988112461915766,0.9095744680851063,0.608540925266904
64,3,80,20,20,1,0.9151251360174102,0.7647085713240858,0.6637931034482759,0.6363131846319867,0.7647085713240858,0.8415300546448088,0.5480427046263345
64,3,80,20,20,2,0.911316648531012,0.7537112843615219,0.644880174291939,0.6174519983982605,0.753711284361522,0.8314606741573034,0.5266903914590747
64,3,120,10,10,0.5,0.9249183895538629,0.7865294377132774,0.7051282051282051,0.6821853199533664,0.7865294377132774,0.8823529411764706,0.5871886120996441
