Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
64,10,80,10,10,1,0.9034132171387074,0.782471323809079,0.7037861915367484,0.6694944438717623,0.782471323809079,0.8876404494382022,0.5830258302583026
64,10,80,10,10,1.5,0.9077705156136529,0.7907555567418242,0.7184035476718404,0.68586225066632,0.7907555567418242,0.9,0.5977859778597786
64,10,80,10,20,0.5,0.9106753812636166,0.7995285694267431,0.7308533916849015,0.6968159836472054,0.7995285694267431,0.8978494623655914,0.6162361623616236
64,10,80,10,20,1,0.8997821350762527,0.7690674149056138,0.6849315068493151,0.6553938926888716,0.7690674149056138,0.8982035928143712,0.5535055350553506
64,10,80,10,20,1.5,0.9048656499636892,0.7875542995936289,0.7108167770419426,0.675137799115749,0.7875542995936289,0.8846153846153846,0.5940959409594095
64,10,80,20,5,0.5,0.9034132171387074,0.793614834882526,0.7139784946236559,0.6710841195115839,0.793614834882526,0.8556701030927835,0.6125461254612546
64,10,80,20,5,1,0.896877269426289,0.7867602410201318,0.6978723404255319,0.648502952818527,0.7867602410201318,0.8241206030150754,0.6051660516605166
64,10,80,20,5,1.5,0.9099491648511256,0.8074341231658249,0.7361702127659574,0.6952565528643678,0.8074341231658249,0.8693467336683417,0.6383763837638377
64,10,80,20,10,0.5,0.9041394335511983,0.7926739755643488,0.7142857142857142,0.673313439738902,0.7926739755643488,0.8638743455497382,0.6088560885608856
64,10,80,20,10,1,0.9077705156136529,0.7977202511627286,0.7245119305856832,0.6864334227238675,0.7977202511627286,0.8789473684210526,0.6162361623616236
