Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,10,80,20,20,1.5,0.9145810663764962,0.7745950443068499,0.6722338204592903,0.6374786406483665,0.7745950443068498,0.8131313131313131,0.5729537366548043
32,10,120,10,5,0.5,0.9189336235038085,0.791746377855032,0.6965376782077394,0.6600792597614951,0.7917463778550319,0.8142857142857143,0.608540925266904
32,10,120,10,5,1,0.9330794341675734,0.8190527453790367,0.7494908350305498,0.7218602045483286,0.8190527453790367,0.8761904761904762,0.6548042704626335
32,10,120,10,5,1.5,0.9173014145810664,0.7791171543048613,0.6820083682008369,0.6494213871387907,0.7791171543048613,0.8274111675126904,0.5800711743772242
32,10,120,10,10,0.5,0.9249183895538629,0.792362353919962,0.7100840336134453,0.6833022084835948,0.7923623539199619,0.8666666666666667,0.6014234875444839
32,10,120,10,10,1,0.926006528835691,0.8032122180395276,0.7213114754098361,0.6903383592500163,0.8032122180395276,0.8502415458937198,0.6263345195729537
32,10,120,10,10,1.5,0.926550598476605,0.799158661263448,0.7193347193347193,0.6914441338190548,0.799158661263448,0.865,0.6156583629893239
32,10,120,10,20,0.5,0.9167573449401524,0.7729631077192429,0.6751592356687898,0.645321317437977,0.7729631077192428,0.8368421052631579,0.5658362989323843
32,10,120,10,20,1,0.9107725788900979,0.7679724444992995,0.6583333333333333,0.6207283555781603,0.7679724444992995,0.7939698492462312,0.5622775800711743
32,10,120,10,20,1.5,0.9140369967355821,0.7596916234112046,0.6565217391304348,0.6304282916419878,0.7596916234112046,0.8435754189944135,0.5373665480427047
32,10,120,20,5,0.5,0.9194776931447225,0.7949839663373081,0.7004048582995952,0.6632990699475585,0.7949839663373081,0.812206572769953,0.6156583629893239
32,10,120,20,5,1,0.9287268770402611,0.8019014118308545,0.7265135699373695,0.7008709939014548,0.8019014118308545,0.8787878787878788,0.6192170818505338
32,10,120,20,5,1.5,0.9270946681175191,0.8053127078490665,0.7254098360655737,0.6951206490209033,0.8053127078490664,0.855072463768116,0.6298932384341637
32,10,120,20,10,0.5,0.9243743199129488,0.7949576816443704,0.7110187110187111,0.6817344275994958,0.7949576816443705,0.855,0.608540925266904
32,10,120,20,10,1,0.9309031556039173,0.8104770786049456,0.7381443298969071,0.7114033327232816,0.8104770786049457,0.8774509803921569,0.6370106761565836
32,10,120,20,10,1.5,0.9183895538628944,0.7812176441144001,0.6861924686192468,0.654308593047646,0.7812176441144001,0.8324873096446701,0.5836298932384342
32,10,120,20,20,0.5,0.9238302502720348,0.7902618641104231,0.7058823529411766,0.6783929946039307,0.7902618641104231,0.8615384615384616,0.597864768683274
32,10,120,20,20,1,0.9330794341675734,0.8175945163273656,0.7484662576687116,0.721564215947001,0.8175945163273656,0.8798076923076923,0.6512455516014235
32,10,120,20,20,1.5,0.9238302502720348,0.7975530093687788,0.7119341563786008,0.6803333896736893,0.7975530093687788,0.8439024390243902,0.6156583629893239
64,5,80,10,5,0.5,0.9221980413492927,0.7863820148702794,0.6989473684210527,0.6708438313221967,0.7863820148702794,0.8556701030927835,0.5907473309608541
64,5,80,10,5,1,0.9270946681175191,0.7951051044873685,0.7172995780590719,0.692855354940328,0.7951051044873686,0.8808290155440415,0.604982206405694
