Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,1,80,10,10,0.5,0.8966267682263329,0.7217090993035699,0.5814977973568282,0.5464882253301715,0.72170909930357,0.7630057803468208,0.4697508896797153
32,1,80,10,10,1,0.9091403699673558,0.7830495729308804,0.6693069306930693,0.6227506528472297,0.7830495729308804,0.7544642857142857,0.6014234875444839
32,1,80,10,10,2,0.9080522306855278,0.7678250216563014,0.6529774127310062,0.611061501970536,0.7678250216563013,0.7718446601941747,0.5658362989323843
32,1,80,10,20,0.5,0.8900979325353645,0.7018150151879813,0.545045045045045,0.5109515594153873,0.7018150151879813,0.7423312883435583,0.4306049822064057
32,1,80,10,20,1,0.8939064200217628,0.7273945926672564,0.5842217484008528,0.5401155717225571,0.7273945926672563,0.7287234042553191,0.4875444839857651
32,1,80,10,20,2,0.8982589771490751,0.7474623843187808,0.6144329896907217,0.5670163018766111,0.7474623843187808,0.7303921568627451,0.5302491103202847
32,1,80,20,10,0.5,0.9205658324265505,0.7868768527851489,0.6958333333333333,0.6645183142449148,0.7868768527851489,0.8391959798994975,0.594306049822064
32,1,80,20,10,1,0.9156692056583242,0.770862617909704,0.6709129511677282,0.640355478418622,0.7708626179097041,0.8315789473684211,0.5622775800711743
32,1,80,20,10,2,0.9183895538628944,0.7797594150627289,0.6848739495798319,0.6538469252056097,0.779759415062729,0.8358974358974359,0.5800711743772242
32,1,80,20,20,0.5,0.9064200217627857,0.7318641332793926,0.6108597285067873,0.5903119378718884,0.7318641332793927,0.8385093167701864,0.4804270462633452
32,1,80,20,20,1,0.9129488574537541,0.7721734241183771,0.6666666666666667,0.6304594575041058,0.7721734241183771,0.8040201005025126,0.5693950177935944
32,1,80,20,20,2,0.9145810663764962,0.7629292118934807,0.6609071274298056,0.6335785145338498,0.7629292118934808,0.8406593406593407,0.5444839857651246
32,1,120,10,10,0.5,0.9140369967355821,0.7815650591862716,0.6775510204081633,0.6383700991397282,0.7815650591862717,0.7942583732057417,0.5907473309608541
32,1,120,10,10,1,0.9129488574537541,0.7765481112733905,0.6707818930041153,0.6323072125857778,0.7765481112733904,0.7951219512195122,0.5800711743772242
32,1,120,10,10,2,0.9211099020674647,0.7857397541124116,0.6960167714884695,0.6663210240032399,0.7857397541124117,0.8469387755102041,0.5907473309608541
32,1,120,10,20,0.5,0.8922742110990207,0.7205982853237702,0.5732758620689655,0.530279759195511,0.7205982853237702,0.726775956284153,0.47330960854092524
32,1,120,10,20,1,0.9026115342763874,0.7471149692469092,0.6215644820295982,0.58151508629715,0.7471149692469092,0.765625,0.5231316725978647
32,1,120,10,20,2,0.9015233949945594,0.7537638537473972,0.6268041237113402,0.5814550049612781,0.7537638537473972,0.7450980392156863,0.5409252669039146
32,1,120,20,10,0.5,0.9145810663764962,0.7629292118934807,0.6609071274298056,0.6335785145338498,0.7629292118934808,0.8406593406593407,0.5444839857651246
32,1,120,20,10,1,0.9243743199129488,0.7876665363860147,0.7048832271762208,0.6800821905734628,0.7876665363860147,0.8736842105263158,0.5907473309608541
32,1,120,20,10,2,0.9243743199129488,0.7920412235410281,0.7085953878406709,0.6810155196132173,0.7920412235410281,0.8622448979591837,0.6014234875444839
32,1,120,20,20,0.5,0.9053318824809575,0.7487206211415784,0.6282051282051282,0.5921679736176206,0.7487206211415786,0.786096256684492,0.5231316725978647
32,1,120,20,20,1,0.9134929270946681,0.7666616382906264,0.6624203821656052,0.6304238003799119,0.7666616382906264,0.8210526315789474,0.5551601423487544
32,1,120,20,20,2,0.9047878128400435,0.7556906360210003,0.6346555323590813,0.5935916268577668,0.7556906360210003,0.7676767676767676,0.5409252669039146
