Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,5,80,10,5,0.5,0.9007155635062611,0.816569336299592,0.7482993197278911,0.6960409437882825,0.816569336299592,0.8549222797927462,0.6653225806451613
32,5,80,10,5,1,0.8855098389982111,0.7938264738598443,0.7090909090909092,0.6473665838602642,0.7938264738598443,0.8125,0.6290322580645161
32,5,80,10,5,1.5,0.8999106344950849,0.8123667082121591,0.7442922374429224,0.693556202631136,0.8123667082121591,0.8624338624338624,0.6546184738955824
32,5,80,10,10,0.5,0.8819320214669052,0.7814377085650723,0.6930232558139535,0.6334671963571901,0.7814377085650723,0.8186813186813187,0.6008064516129032
32,5,80,10,10,1,0.8953488372093024,0.7987068965517241,0.7259953161592506,0.6768639756226924,0.7987068965517241,0.8659217877094972,0.625
32,5,80,10,10,1.5,0.8873994638069705,0.7942874948068135,0.7123287671232876,0.6534144389081822,0.7942874948068136,0.8253968253968254,0.6265060240963856
32,5,80,10,20,0.5,0.8756708407871199,0.7745318872821654,0.6789838337182449,0.6138772967008607,0.7745318872821654,0.7945945945945946,0.592741935483871
32,5,80,10,20,1,0.9033989266547406,0.8226177233963663,0.7567567567567567,0.7050342064959157,0.8226177233963662,0.8571428571428571,0.6774193548387096
32,5,80,10,20,1.5,0.8989266547406082,0.8183027437893956,0.7472035794183445,0.691467147068518,0.8183027437893956,0.8391959798994975,0.6733870967741935
32,5,80,20,5,0.5,0.9025044722719141,0.8191601779755284,0.7528344671201813,0.7017374269233959,0.8191601779755285,0.8601036269430051,0.6693548387096774
32,5,80,20,5,1,0.8935599284436494,0.8033231368186875,0.7276887871853547,0.6724844428664698,0.8033231368186875,0.8412698412698413,0.6411290322580645
32,5,80,20,5,1.5,0.8971377459749553,0.8128290693362996,0.7404063205417607,0.6850218256020704,0.8128290693362995,0.841025641025641,0.6612903225806451
32,5,80,20,10,0.5,0.90437890974084,0.8224068688547292,0.7584650112866818,0.708470628313136,0.8224068688547292,0.865979381443299,0.6746987951807228
32,5,80,20,10,1,0.8935599284436494,0.8068892370402208,0.7313769751693002,0.6743484511520087,0.8068892370402208,0.8350515463917526,0.6506024096385542
32,5,80,20,10,1.5,0.8926654740608229,0.8013070077864294,0.7247706422018348,0.6694286513133204,0.8013070077864295,0.8404255319148937,0.6370967741935484
32,5,80,20,20,0.5,0.8748882931188561,0.7862415177953193,0.6902654867256637,0.6179113404011626,0.7862415177953193,0.7684729064039408,0.6265060240963856
32,5,80,20,20,1,0.8944543828264758,0.8060319528978976,0.7318181818181818,0.676627711402461,0.8060319528978976,0.8429319371727748,0.6465863453815262
32,5,80,20,20,1.5,0.9070598748882931,0.8140977703919126,0.755868544600939,0.7160478820948964,0.8140977703919124,0.9096045197740112,0.6465863453815262
32,5,120,10,5,0.5,0.9033989266547406,0.812527808676307,0.7488372093023256,0.7034455892752611,0.812527808676307,0.8846153846153846,0.6491935483870968
32,5,120,10,5,1,0.8944543828264758,0.8139877641824249,0.7377777777777778,0.6781172078984796,0.8139877641824249,0.8217821782178217,0.6693548387096774
32,5,120,10,5,1.5,0.8962432915921288,0.8143459915611815,0.7410714285714285,0.6838536830823173,0.8143459915611814,0.8341708542713567,0.6666666666666666
32,5,120,10,10,0.5,0.8971377459749553,0.8099462365591398,0.7380410022779043,0.6842980132651552,0.8099462365591398,0.8481675392670157,0.6532258064516129
32,5,120,10,10,1,0.8945487042001787,0.8053590607755268,0.730593607305936,0.6756022188673111,0.8053590607755268,0.8421052631578947,0.6451612903225806
32,5,120,10,10,1.5,0.8810375670840788,0.7765387467556544,0.6870588235294118,0.6294916994546791,0.7765387467556545,0.8248587570621468,0.5887096774193549
32,5,120,10,20,0.5,0.9025044722719141,0.8212389257836871,0.7550561797752808,0.7030305963276379,0.8212389257836871,0.8571428571428571,0.6746987951807228
32,5,120,10,20,1,0.8917710196779964,0.8108222098628105,0.7317073170731707,0.6699909558439142,0.8108222098628105,0.812807881773399,0.6653225806451613
